precinct,office,candidate,votes
Precinct 1,"State Assembly, District 32 (Republican)","MARVEL, JOHN",129
Precinct 1,"State Assembly, District 32 (Republican)","WEBER, MIKE",51
Precinct 1,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",266
Precinct 1,State Treasurer (Democratic),"Marshall, Kate",61
Precinct 1,State Treasurer (Democratic),None Of These Candidates,25
Precinct 1,State Treasurer (Democratic),"VanderPal, Geoffrey",8
Precinct 1,State Treasurer (Republican),"Augustine, Kathy",42
Precinct 1,State Treasurer (Republican),"DeStefano, Mark",71
Precinct 1,State Treasurer (Republican),None Of These Candidates,44
Precinct 1,State Treasurer (Republican),"Pitts, Joseph",21
Precinct 1,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",66
Precinct 1,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",100
Precinct 1,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,79
Precinct 1,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",73
Precinct 1,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",100
Precinct 1,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",31
Precinct 1,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",43
Precinct 1,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,88
Precinct 1,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",59
Precinct 1,Treasurer (Republican),"BUNDY, BELLE",68
Precinct 1,Treasurer (Republican),"NORTON, MARY SUE",22
Precinct 1,Treasurer (Republican),"RACKLEY, GINA",90
Precinct 1,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",37
Precinct 1,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",70
Precinct 1,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
Precinct 1,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",68
Precinct 1,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",4
Precinct 1,U.S. Senate (Democratic),"Carter, Jack",62
Precinct 1,U.S. Senate (Democratic),None Of These Candidates,18
Precinct 1,U.S. Senate (Democratic),"Tun, Ruby jee",17
Precinct 1,U.S. Senate (Republican),"Ensign, John",164
Precinct 1,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",10
Precinct 1,U.S. Senate (Republican),None Of These Candidates,7
Precinct 10,County Commissioner Seat C (Republican),"CASSINELLI, DAN",18
Precinct 10,County Commissioner Seat C (Republican),"HAMMOND, HOWARD",1
Precinct 10,County Commissioner Seat C (Republican),"LEVIS, LARRY KEITH",0
Precinct 10,County Commissioner Seat C (Republican),"LOUPAS, MICHAEL",0
Precinct 10,County Commissioner Seat C (Republican),"PATTERSON, STEVEN R.",4
Precinct 10,County Commissioner Seat E (Republican),"BAILEY, EILEEN",5
Precinct 10,County Commissioner Seat E (Republican),"GIORDANO, CHARLES ""CHUCK""",16
Precinct 10,County Commissioner Seat E (Republican),"STOKER, DON",2
Precinct 10,Governor (Democratic),"Gibson, James B.",16
Precinct 10,Governor (Democratic),"McConnell, Leola",2
Precinct 10,Governor (Democratic),None Of These Candidates,9
Precinct 10,Governor (Democratic),"Titus, Dina",12
Precinct 10,Governor (Republican),"Beers, Bob",4
Precinct 10,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",1
Precinct 10,Governor (Republican),"GIBBONS, JIM",14
Precinct 10,Governor (Republican),"Hunt, Lorraine T.",4
Precinct 10,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 10,Governor (Republican),None Of These Candidates,2
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","ORR, MARY J.",63
Precinct 10,"Justice of the Peace, UNION Township (Nonpartisan)","HOPKINS, BARBARA",2
Precinct 10,"Justice of the Peace, UNION Township (Nonpartisan)","JOHNSON, GARY",9
Precinct 10,"Justice of the Peace, UNION Township (Nonpartisan)","KING, TOM",4
Precinct 10,"Justice of the Peace, UNION Township (Nonpartisan)","LINDSEY, JESSIE L.",0
Precinct 10,"Justice of the Peace, UNION Township (Nonpartisan)","REED, KATHY",8
Precinct 10,"Justice of the Peace, UNION Township (Nonpartisan)","VICTORY, PAMELA L.",1
Precinct 10,"Justice of the Peace, UNION Township (Nonpartisan)","WAMBOLT, GENE",46
Precinct 10,"Justice of the Peace, UNION Township (Nonpartisan)","WHITMAN, TY",1
Precinct 10,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",4
Precinct 10,Lieutenant Governor (Democratic),"Montgomery, Bill",1
Precinct 10,Lieutenant Governor (Democratic),None Of These Candidates,19
Precinct 10,Lieutenant Governor (Democratic),"Stupak, Bob",3
Precinct 10,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",12
Precinct 10,Lieutenant Governor (Republican),"Hammargren, Lonnie",10
Precinct 10,Lieutenant Governor (Republican),"Kao, George",2
Precinct 10,Lieutenant Governor (Republican),"Krolicki, Brian",8
Precinct 10,Lieutenant Governor (Republican),"Moncrief, Janet",0
Precinct 10,Lieutenant Governor (Republican),None Of These Candidates,1
Precinct 10,Lieutenant Governor (Republican),"Woollen, Barbara Lee",4
Precinct 10,School Board Trustee Seat B (Nonpartisan),"STEWART, KRIS",61
Precinct 10,"School Board Trustee, Seat G (Nonpartisan)","SEELIGER, JOHN",58
Precinct 10,Secretary Of State (Democratic),"Boyd, Roderick",3
Precinct 10,Secretary Of State (Democratic),"Miller, Ross",17
Precinct 10,Secretary Of State (Democratic),None Of These Candidates,19
Precinct 10,Secretary Of State (Republican),None Of These Candidates,2
Precinct 10,Secretary Of State (Republican),"Scroggins, Brian",7
Precinct 10,Secretary Of State (Republican),"Tarkanian, Danny",16
Precinct 10,Sheriff - HUMBOLDT (Nonpartisan),"JONAS, BRIAN",28
Precinct 10,Sheriff - HUMBOLDT (Nonpartisan),"KILGORE, EDWIN R.",26
Precinct 10,Sheriff - HUMBOLDT (Nonpartisan),"RAABE, STEVEN E.",19
Precinct 10,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",61
Precinct 10,State Treasurer (Democratic),"Marshall, Kate",23
Precinct 10,State Treasurer (Democratic),None Of These Candidates,14
Precinct 10,State Treasurer (Democratic),"VanderPal, Geoffrey",2
Precinct 10,State Treasurer (Republican),"Augustine, Kathy",8
Precinct 10,State Treasurer (Republican),"DeStefano, Mark",5
Precinct 10,State Treasurer (Republican),None Of These Candidates,5
Precinct 10,State Treasurer (Republican),"Pitts, Joseph",5
Precinct 10,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",15
Precinct 10,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",18
Precinct 10,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,25
Precinct 10,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",15
Precinct 10,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",27
Precinct 10,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",7
Precinct 10,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",11
Precinct 10,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,22
Precinct 10,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",6
Precinct 10,Treasurer (Republican),"BUNDY, BELLE",12
Precinct 10,Treasurer (Republican),"NORTON, MARY SUE",3
Precinct 10,Treasurer (Republican),"RACKLEY, GINA",10
Precinct 10,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",4
Precinct 10,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",10
Precinct 10,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
Precinct 10,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",9
Precinct 10,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",1
Precinct 10,U.S. Senate (Democratic),"Carter, Jack",13
Precinct 10,U.S. Senate (Democratic),None Of These Candidates,20
Precinct 10,U.S. Senate (Democratic),"Tun, Ruby jee",6
Precinct 10,U.S. Senate (Republican),"Ensign, John",19
Precinct 10,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",4
Precinct 10,U.S. Senate (Republican),None Of These Candidates,2
Precinct 11,County Commissioner Seat C (Republican),"CASSINELLI, DAN",74
Precinct 11,County Commissioner Seat C (Republican),"HAMMOND, HOWARD",3
Precinct 11,County Commissioner Seat C (Republican),"LEVIS, LARRY KEITH",1
Precinct 11,County Commissioner Seat C (Republican),"LOUPAS, MICHAEL",1
Precinct 11,County Commissioner Seat C (Republican),"PATTERSON, STEVEN R.",8
Precinct 11,County Commissioner Seat E (Republican),"BAILEY, EILEEN",6
Precinct 11,County Commissioner Seat E (Republican),"GIORDANO, CHARLES ""CHUCK""",71
Precinct 11,County Commissioner Seat E (Republican),"STOKER, DON",10
Precinct 11,Governor (Democratic),"Gibson, James B.",5
Precinct 11,Governor (Democratic),"McConnell, Leola",1
Precinct 11,Governor (Democratic),None Of These Candidates,3
Precinct 11,Governor (Democratic),"Titus, Dina",3
Precinct 11,Governor (Republican),"Beers, Bob",14
Precinct 11,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
Precinct 11,Governor (Republican),"GIBBONS, JIM",64
Precinct 11,Governor (Republican),"Hunt, Lorraine T.",8
Precinct 11,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 11,Governor (Republican),None Of These Candidates,1
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","ORR, MARY J.",83
Precinct 11,"Justice of the Peace, UNION Township (Nonpartisan)","HOPKINS, BARBARA",5
Precinct 11,"Justice of the Peace, UNION Township (Nonpartisan)","JOHNSON, GARY",10
Precinct 11,"Justice of the Peace, UNION Township (Nonpartisan)","KING, TOM",5
Precinct 11,"Justice of the Peace, UNION Township (Nonpartisan)","LINDSEY, JESSIE L.",1
Precinct 11,"Justice of the Peace, UNION Township (Nonpartisan)","REED, KATHY",6
Precinct 11,"Justice of the Peace, UNION Township (Nonpartisan)","VICTORY, PAMELA L.",2
Precinct 11,"Justice of the Peace, UNION Township (Nonpartisan)","WAMBOLT, GENE",76
Precinct 11,"Justice of the Peace, UNION Township (Nonpartisan)","WHITMAN, TY",1
Precinct 11,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",1
Precinct 11,Lieutenant Governor (Democratic),"Montgomery, Bill",2
Precinct 11,Lieutenant Governor (Democratic),None Of These Candidates,6
Precinct 11,Lieutenant Governor (Democratic),"Stupak, Bob",0
Precinct 11,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",2
Precinct 11,Lieutenant Governor (Republican),"Hammargren, Lonnie",19
Precinct 11,Lieutenant Governor (Republican),"Kao, George",3
Precinct 11,Lieutenant Governor (Republican),"Krolicki, Brian",34
Precinct 11,Lieutenant Governor (Republican),"Moncrief, Janet",3
Precinct 11,Lieutenant Governor (Republican),None Of These Candidates,16
Precinct 11,Lieutenant Governor (Republican),"Woollen, Barbara Lee",10
Precinct 11,School Board Trustee Seat B (Nonpartisan),"STEWART, KRIS",83
Precinct 11,"School Board Trustee, Seat G (Nonpartisan)","SEELIGER, JOHN",84
Precinct 11,Secretary Of State (Democratic),"Boyd, Roderick",2
Precinct 11,Secretary Of State (Democratic),"Miller, Ross",4
Precinct 11,Secretary Of State (Democratic),None Of These Candidates,5
Precinct 11,Secretary Of State (Republican),None Of These Candidates,22
Precinct 11,Secretary Of State (Republican),"Scroggins, Brian",34
Precinct 11,Secretary Of State (Republican),"Tarkanian, Danny",28
Precinct 11,Sheriff - HUMBOLDT (Nonpartisan),"JONAS, BRIAN",32
Precinct 11,Sheriff - HUMBOLDT (Nonpartisan),"KILGORE, EDWIN R.",33
Precinct 11,Sheriff - HUMBOLDT (Nonpartisan),"RAABE, STEVEN E.",44
Precinct 11,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",83
Precinct 11,State Treasurer (Democratic),"Marshall, Kate",2
Precinct 11,State Treasurer (Democratic),None Of These Candidates,7
Precinct 11,State Treasurer (Democratic),"VanderPal, Geoffrey",1
Precinct 11,State Treasurer (Republican),"Augustine, Kathy",20
Precinct 11,State Treasurer (Republican),"DeStefano, Mark",20
Precinct 11,State Treasurer (Republican),None Of These Candidates,29
Precinct 11,State Treasurer (Republican),"Pitts, Joseph",12
Precinct 11,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",18
Precinct 11,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",30
Precinct 11,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,33
Precinct 11,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",16
Precinct 11,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",14
Precinct 11,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",27
Precinct 11,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",11
Precinct 11,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,36
Precinct 11,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",12
Precinct 11,Treasurer (Republican),"BUNDY, BELLE",27
Precinct 11,Treasurer (Republican),"NORTON, MARY SUE",9
Precinct 11,Treasurer (Republican),"RACKLEY, GINA",52
Precinct 11,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",21
Precinct 11,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",26
Precinct 11,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
Precinct 11,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",34
Precinct 11,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",2
Precinct 11,U.S. Senate (Democratic),"Carter, Jack",4
Precinct 11,U.S. Senate (Democratic),None Of These Candidates,7
Precinct 11,U.S. Senate (Democratic),"Tun, Ruby jee",1
Precinct 11,U.S. Senate (Republican),"Ensign, John",70
Precinct 11,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",10
Precinct 11,U.S. Senate (Republican),None Of These Candidates,5
Precinct 12,County Commissioner Seat C (Republican),"CASSINELLI, DAN",70
Precinct 12,County Commissioner Seat C (Republican),"HAMMOND, HOWARD",2
Precinct 12,County Commissioner Seat C (Republican),"LEVIS, LARRY KEITH",0
Precinct 12,County Commissioner Seat C (Republican),"LOUPAS, MICHAEL",4
Precinct 12,County Commissioner Seat C (Republican),"PATTERSON, STEVEN R.",9
Precinct 12,County Commissioner Seat E (Republican),"BAILEY, EILEEN",4
Precinct 12,County Commissioner Seat E (Republican),"GIORDANO, CHARLES ""CHUCK""",75
Precinct 12,County Commissioner Seat E (Republican),"STOKER, DON",6
Precinct 12,Governor (Democratic),"Gibson, James B.",5
Precinct 12,Governor (Democratic),"McConnell, Leola",2
Precinct 12,Governor (Democratic),None Of These Candidates,0
Precinct 12,Governor (Democratic),"Titus, Dina",5
Precinct 12,Governor (Republican),"Beers, Bob",12
Precinct 12,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
Precinct 12,Governor (Republican),"GIBBONS, JIM",64
Precinct 12,Governor (Republican),"Hunt, Lorraine T.",8
Precinct 12,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 12,Governor (Republican),None Of These Candidates,1
Precinct 12,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","ORR, MARY J.",69
Precinct 12,"Justice of the Peace, UNION Township (Nonpartisan)","HOPKINS, BARBARA",1
Precinct 12,"Justice of the Peace, UNION Township (Nonpartisan)","JOHNSON, GARY",13
Precinct 12,"Justice of the Peace, UNION Township (Nonpartisan)","KING, TOM",5
Precinct 12,"Justice of the Peace, UNION Township (Nonpartisan)","LINDSEY, JESSIE L.",0
Precinct 12,"Justice of the Peace, UNION Township (Nonpartisan)","REED, KATHY",3
Precinct 12,"Justice of the Peace, UNION Township (Nonpartisan)","VICTORY, PAMELA L.",2
Precinct 12,"Justice of the Peace, UNION Township (Nonpartisan)","WAMBOLT, GENE",69
Precinct 12,"Justice of the Peace, UNION Township (Nonpartisan)","WHITMAN, TY",1
Precinct 12,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",4
Precinct 12,Lieutenant Governor (Democratic),"Montgomery, Bill",2
Precinct 12,Lieutenant Governor (Democratic),None Of These Candidates,1
Precinct 12,Lieutenant Governor (Democratic),"Stupak, Bob",1
Precinct 12,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",3
Precinct 12,Lieutenant Governor (Republican),"Hammargren, Lonnie",18
Precinct 12,Lieutenant Governor (Republican),"Kao, George",4
Precinct 12,Lieutenant Governor (Republican),"Krolicki, Brian",38
Precinct 12,Lieutenant Governor (Republican),"Moncrief, Janet",0
Precinct 12,Lieutenant Governor (Republican),None Of These Candidates,12
Precinct 12,Lieutenant Governor (Republican),"Woollen, Barbara Lee",12
Precinct 12,School Board Trustee Seat B (Nonpartisan),"STEWART, KRIS",68
Precinct 12,"School Board Trustee, Seat G (Nonpartisan)","SEELIGER, JOHN",67
Precinct 12,Secretary Of State (Democratic),"Boyd, Roderick",1
Precinct 12,Secretary Of State (Democratic),"Miller, Ross",9
Precinct 12,Secretary Of State (Democratic),None Of These Candidates,1
Precinct 12,Secretary Of State (Republican),None Of These Candidates,16
Precinct 12,Secretary Of State (Republican),"Scroggins, Brian",16
Precinct 12,Secretary Of State (Republican),"Tarkanian, Danny",51
Precinct 12,Sheriff - HUMBOLDT (Nonpartisan),"JONAS, BRIAN",19
Precinct 12,Sheriff - HUMBOLDT (Nonpartisan),"KILGORE, EDWIN R.",33
Precinct 12,Sheriff - HUMBOLDT (Nonpartisan),"RAABE, STEVEN E.",45
Precinct 12,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",65
Precinct 12,State Treasurer (Democratic),"Marshall, Kate",8
Precinct 12,State Treasurer (Democratic),None Of These Candidates,1
Precinct 12,State Treasurer (Democratic),"VanderPal, Geoffrey",2
Precinct 12,State Treasurer (Republican),"Augustine, Kathy",24
Precinct 12,State Treasurer (Republican),"DeStefano, Mark",29
Precinct 12,State Treasurer (Republican),None Of These Candidates,21
Precinct 12,State Treasurer (Republican),"Pitts, Joseph",7
Precinct 12,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",15
Precinct 12,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",32
Precinct 12,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,22
Precinct 12,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",25
Precinct 12,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",20
Precinct 12,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",12
Precinct 12,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",19
Precinct 12,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,27
Precinct 12,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",15
Precinct 12,Treasurer (Republican),"BUNDY, BELLE",11
Precinct 12,Treasurer (Republican),"NORTON, MARY SUE",1
Precinct 12,Treasurer (Republican),"RACKLEY, GINA",72
Precinct 12,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",16
Precinct 12,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",26
Precinct 12,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
Precinct 12,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",41
Precinct 12,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",0
Precinct 12,U.S. Senate (Democratic),"Carter, Jack",8
Precinct 12,U.S. Senate (Democratic),None Of These Candidates,3
Precinct 12,U.S. Senate (Democratic),"Tun, Ruby jee",1
Precinct 12,U.S. Senate (Republican),"Ensign, John",69
Precinct 12,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",6
Precinct 12,U.S. Senate (Republican),None Of These Candidates,9
Precinct 13,County Commissioner Seat C (Republican),"CASSINELLI, DAN",33
Precinct 13,County Commissioner Seat C (Republican),"HAMMOND, HOWARD",10
Precinct 13,County Commissioner Seat C (Republican),"LEVIS, LARRY KEITH",3
Precinct 13,County Commissioner Seat C (Republican),"LOUPAS, MICHAEL",4
Precinct 13,County Commissioner Seat C (Republican),"PATTERSON, STEVEN R.",9
Precinct 13,County Commissioner Seat E (Republican),"BAILEY, EILEEN",16
Precinct 13,County Commissioner Seat E (Republican),"GIORDANO, CHARLES ""CHUCK""",34
Precinct 13,County Commissioner Seat E (Republican),"STOKER, DON",6
Precinct 13,Governor (Democratic),"Gibson, James B.",14
Precinct 13,Governor (Democratic),"McConnell, Leola",4
Precinct 13,Governor (Democratic),None Of These Candidates,5
Precinct 13,Governor (Democratic),"Titus, Dina",14
Precinct 13,Governor (Republican),"Beers, Bob",12
Precinct 13,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",1
Precinct 13,Governor (Republican),"GIBBONS, JIM",33
Precinct 13,Governor (Republican),"Hunt, Lorraine T.",9
Precinct 13,Governor (Republican),"Lusak, Stanleigh Harold",1
Precinct 13,Governor (Republican),None Of These Candidates,1
Precinct 13,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","ORR, MARY J.",86
Precinct 13,"Justice of the Peace, UNION Township (Nonpartisan)","HOPKINS, BARBARA",4
Precinct 13,"Justice of the Peace, UNION Township (Nonpartisan)","JOHNSON, GARY",14
Precinct 13,"Justice of the Peace, UNION Township (Nonpartisan)","KING, TOM",8
Precinct 13,"Justice of the Peace, UNION Township (Nonpartisan)","LINDSEY, JESSIE L.",2
Precinct 13,"Justice of the Peace, UNION Township (Nonpartisan)","REED, KATHY",7
Precinct 13,"Justice of the Peace, UNION Township (Nonpartisan)","VICTORY, PAMELA L.",5
Precinct 13,"Justice of the Peace, UNION Township (Nonpartisan)","WAMBOLT, GENE",58
Precinct 13,"Justice of the Peace, UNION Township (Nonpartisan)","WHITMAN, TY",7
Precinct 13,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",7
Precinct 13,Lieutenant Governor (Democratic),"Montgomery, Bill",9
Precinct 13,Lieutenant Governor (Democratic),None Of These Candidates,8
Precinct 13,Lieutenant Governor (Democratic),"Stupak, Bob",3
Precinct 13,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",9
Precinct 13,Lieutenant Governor (Republican),"Hammargren, Lonnie",15
Precinct 13,Lieutenant Governor (Republican),"Kao, George",5
Precinct 13,Lieutenant Governor (Republican),"Krolicki, Brian",15
Precinct 13,Lieutenant Governor (Republican),"Moncrief, Janet",4
Precinct 13,Lieutenant Governor (Republican),None Of These Candidates,6
Precinct 13,Lieutenant Governor (Republican),"Woollen, Barbara Lee",12
Precinct 13,School Board Trustee Seat B (Nonpartisan),"STEWART, KRIS",88
Precinct 13,"School Board Trustee, Seat G (Nonpartisan)","SEELIGER, JOHN",88
Precinct 13,Secretary Of State (Democratic),"Boyd, Roderick",7
Precinct 13,Secretary Of State (Democratic),"Miller, Ross",24
Precinct 13,Secretary Of State (Democratic),None Of These Candidates,4
Precinct 13,Secretary Of State (Republican),None Of These Candidates,6
Precinct 13,Secretary Of State (Republican),"Scroggins, Brian",21
Precinct 13,Secretary Of State (Republican),"Tarkanian, Danny",27
Precinct 13,Sheriff - HUMBOLDT (Nonpartisan),"JONAS, BRIAN",16
Precinct 13,Sheriff - HUMBOLDT (Nonpartisan),"KILGORE, EDWIN R.",63
Precinct 13,Sheriff - HUMBOLDT (Nonpartisan),"RAABE, STEVEN E.",31
Precinct 13,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",86
