precinct,office,candidate,votes
3787 - LAS,President,None Of These Candidates,5
3787 - LAS,President,"Obama, Barack",503
3787 - LAS,President,"Romney, Mitt",487
3788 - LAS,President,"GOODE, VIRGIL",2
3788 - LAS,President,"JOHNSON, GARY",6
3788 - LAS,President,None Of These Candidates,3
3788 - LAS,President,"Obama, Barack",445
3788 - LAS,President,"Romney, Mitt",697
3789 - LAS,President,"GOODE, VIRGIL",1
3789 - LAS,President,"JOHNSON, GARY",5
3789 - LAS,President,None Of These Candidates,3
3789 - LAS,President,"Obama, Barack",365
3789 - LAS,President,"Romney, Mitt",568
3790 - LAS,President,"GOODE, VIRGIL",2
3790 - LAS,President,"JOHNSON, GARY",3
3790 - LAS,President,None Of These Candidates,7
3790 - LAS,President,"Obama, Barack",381
3790 - LAS,President,"Romney, Mitt",493
3791 - LAS,President,"GOODE, VIRGIL",1
3791 - LAS,President,"JOHNSON, GARY",15
3791 - LAS,President,None Of These Candidates,2
3791 - LAS,President,"Obama, Barack",491
3791 - LAS,President,"Romney, Mitt",208
3792 - LAS,President,"GOODE, VIRGIL",1
3792 - LAS,President,"JOHNSON, GARY",3
3792 - LAS,President,None Of These Candidates,4
3792 - LAS,President,"Obama, Barack",413
3792 - LAS,President,"Romney, Mitt",228
3794 - LAS,President,"GOODE, VIRGIL",2
3794 - LAS,President,"JOHNSON, GARY",6
3794 - LAS,President,None Of These Candidates,2
3794 - LAS,President,"Obama, Barack",490
3794 - LAS,President,"Romney, Mitt",195
3795 - LAS,President,"GOODE, VIRGIL",2
3795 - LAS,President,"JOHNSON, GARY",5
3795 - LAS,President,None Of These Candidates,4
3795 - LAS,President,"Obama, Barack",442
3795 - LAS,President,"Romney, Mitt",152
3796 - LAS,President,"GOODE, VIRGIL",3
3796 - LAS,President,"JOHNSON, GARY",4
3796 - LAS,President,None Of These Candidates,0
3796 - LAS,President,"Obama, Barack",111
3796 - LAS,President,"Romney, Mitt",33
3801 - LAS,President,"GOODE, VIRGIL",1
3801 - LAS,President,"JOHNSON, GARY",4
3801 - LAS,President,None Of These Candidates,1
3801 - LAS,President,"Obama, Barack",267
3801 - LAS,President,"Romney, Mitt",91
3802 - LAS,President,"GOODE, VIRGIL",2
3802 - LAS,President,"JOHNSON, GARY",9
3802 - LAS,President,None Of These Candidates,4
3802 - LAS,President,"Obama, Barack",460
3802 - LAS,President,"Romney, Mitt",145
3803 - County,President,"GOODE, VIRGIL",1
3803 - County,President,"JOHNSON, GARY",2
3803 - County,President,None Of These Candidates,0
3803 - County,President,"Obama, Barack",38
3803 - County,President,"Romney, Mitt",16
3804 - LAS,President,"GOODE, VIRGIL",1
3804 - LAS,President,"JOHNSON, GARY",7
3804 - LAS,President,None Of These Candidates,5
3804 - LAS,President,"Obama, Barack",575
3804 - LAS,President,"Romney, Mitt",296
3805 - LAS,President,"GOODE, VIRGIL",0
3805 - LAS,President,"JOHNSON, GARY",0
3805 - LAS,President,None Of These Candidates,0
3805 - LAS,President,"Obama, Barack",53
3805 - LAS,President,"Romney, Mitt",23
3806 - LAS,President,"GOODE, VIRGIL",0
3806 - LAS,President,"JOHNSON, GARY",7
3806 - LAS,President,None Of These Candidates,2
3806 - LAS,President,"Obama, Barack",223
3806 - LAS,President,"Romney, Mitt",235
3807 - LAS,President,"GOODE, VIRGIL",1
3807 - LAS,President,"JOHNSON, GARY",15
3807 - LAS,President,None Of These Candidates,2
3807 - LAS,President,"Obama, Barack",491
3807 - LAS,President,"Romney, Mitt",576
3808 - LAS,President,"GOODE, VIRGIL",2
3808 - LAS,President,"JOHNSON, GARY",9
3808 - LAS,President,None Of These Candidates,8
3808 - LAS,President,"Obama, Barack",685
3808 - LAS,President,"Romney, Mitt",779
3809 - LAS,President,"GOODE, VIRGIL",2
3809 - LAS,President,"JOHNSON, GARY",6
3809 - LAS,President,None Of These Candidates,1
3809 - LAS,President,"Obama, Barack",443
3809 - LAS,President,"Romney, Mitt",356
3811 - LAS,President,"GOODE, VIRGIL",3
3811 - LAS,President,"JOHNSON, GARY",4
3811 - LAS,President,None Of These Candidates,4
3811 - LAS,President,"Obama, Barack",689
3811 - LAS,President,"Romney, Mitt",187
3812 - LAS,President,"GOODE, VIRGIL",0
3812 - LAS,President,"JOHNSON, GARY",2
3812 - LAS,President,None Of These Candidates,1
3812 - LAS,President,"Obama, Barack",110
3812 - LAS,President,"Romney, Mitt",53
3813 - LAS,President,"GOODE, VIRGIL",0
3813 - LAS,President,"JOHNSON, GARY",7
3813 - LAS,President,None Of These Candidates,4
3813 - LAS,President,"Obama, Barack",611
3813 - LAS,President,"Romney, Mitt",206
3814 - LAS,President,"GOODE, VIRGIL",0
3814 - LAS,President,"JOHNSON, GARY",10
3814 - LAS,President,None Of These Candidates,3
3814 - LAS,President,"Obama, Barack",392
3814 - LAS,President,"Romney, Mitt",197
3815 - LAS,President,"GOODE, VIRGIL",1
3815 - LAS,President,"JOHNSON, GARY",11
3815 - LAS,President,None Of These Candidates,8
3815 - LAS,President,"Obama, Barack",433
3815 - LAS,President,"Romney, Mitt",175
3822 - County,President,"GOODE, VIRGIL",0
3822 - County,President,"JOHNSON, GARY",1
3822 - County,President,None Of These Candidates,0
3822 - County,President,"Obama, Barack",16
3822 - County,President,"Romney, Mitt",14
3823 - County,President,"GOODE, VIRGIL",0
3823 - County,President,"JOHNSON, GARY",0
3823 - County,President,None Of These Candidates,0
3823 - County,President,"Obama, Barack",5
3823 - County,President,"Romney, Mitt",5
3824 - LAS,President,"GOODE, VIRGIL",2
3824 - LAS,President,"JOHNSON, GARY",2
3824 - LAS,President,None Of These Candidates,1
3824 - LAS,President,"Obama, Barack",180
3824 - LAS,President,"Romney, Mitt",70
3825 - County,President,"GOODE, VIRGIL",
3825 - County,President,"JOHNSON, GARY",
3825 - County,President,None Of These Candidates,
3825 - County,President,"Obama, Barack",
3825 - County,President,"Romney, Mitt",
3826 - LAS,President,"GOODE, VIRGIL",1
3826 - LAS,President,"JOHNSON, GARY",4
3826 - LAS,President,None Of These Candidates,1
3826 - LAS,President,"Obama, Barack",185
3826 - LAS,President,"Romney, Mitt",152
3831 - County,President,"GOODE, VIRGIL",1
3831 - County,President,"JOHNSON, GARY",1
3831 - County,President,None Of These Candidates,0
3831 - County,President,"Obama, Barack",48
3831 - County,President,"Romney, Mitt",52
3832 - LAS,President,"GOODE, VIRGIL",0
3832 - LAS,President,"JOHNSON, GARY",0
3832 - LAS,President,None Of These Candidates,0
3832 - LAS,President,"Obama, Barack",0
3832 - LAS,President,"Romney, Mitt",0
3833 - County,President,"GOODE, VIRGIL",3
3833 - County,President,"JOHNSON, GARY",3
3833 - County,President,None Of These Candidates,3
3833 - County,President,"Obama, Barack",183
3833 - County,President,"Romney, Mitt",187
3834 - LAS,President,"GOODE, VIRGIL",3
3834 - LAS,President,"JOHNSON, GARY",14
3834 - LAS,President,None Of These Candidates,8
3834 - LAS,President,"Obama, Barack",485
3834 - LAS,President,"Romney, Mitt",208
3841 - LAS,President,"GOODE, VIRGIL",3
3841 - LAS,President,"JOHNSON, GARY",13
3841 - LAS,President,None Of These Candidates,2
3841 - LAS,President,"Obama, Barack",827
3841 - LAS,President,"Romney, Mitt",194
3842 - LAS,President,"GOODE, VIRGIL",4
3842 - LAS,President,"JOHNSON, GARY",13
3842 - LAS,President,None Of These Candidates,6
3842 - LAS,President,"Obama, Barack",517
3842 - LAS,President,"Romney, Mitt",198
3843 - LAS,President,"GOODE, VIRGIL",3
3843 - LAS,President,"JOHNSON, GARY",13
3843 - LAS,President,None Of These Candidates,2
3843 - LAS,President,"Obama, Barack",727
3843 - LAS,President,"Romney, Mitt",268
3844 - LAS,President,"GOODE, VIRGIL",1
3844 - LAS,President,"JOHNSON, GARY",9
3844 - LAS,President,None Of These Candidates,3
3844 - LAS,President,"Obama, Barack",391
3844 - LAS,President,"Romney, Mitt",192
3845 - County,President,"GOODE, VIRGIL",1
3845 - County,President,"JOHNSON, GARY",1
3845 - County,President,None Of These Candidates,0
3845 - County,President,"Obama, Barack",47
3845 - County,President,"Romney, Mitt",70
3851 - County,President,"GOODE, VIRGIL",0
3851 - County,President,"JOHNSON, GARY",0
3851 - County,President,None Of These Candidates,0
3851 - County,President,"Obama, Barack",0
3851 - County,President,"Romney, Mitt",0
3852 - County,President,"GOODE, VIRGIL",0
3852 - County,President,"JOHNSON, GARY",2
3852 - County,President,None Of These Candidates,2
3852 - County,President,"Obama, Barack",69
3852 - County,President,"Romney, Mitt",98
3853 - County,President,"GOODE, VIRGIL",0
3853 - County,President,"JOHNSON, GARY",0
3853 - County,President,None Of These Candidates,1
3853 - County,President,"Obama, Barack",26
3853 - County,President,"Romney, Mitt",23
3854 - LAS,President,"GOODE, VIRGIL",4
3854 - LAS,President,"JOHNSON, GARY",7
3854 - LAS,President,None Of These Candidates,5
3854 - LAS,President,"Obama, Barack",454
3854 - LAS,President,"Romney, Mitt",207
3855 - LAS,President,"GOODE, VIRGIL",1
3855 - LAS,President,"JOHNSON, GARY",11
3855 - LAS,President,None Of These Candidates,8
3855 - LAS,President,"Obama, Barack",819
3855 - LAS,President,"Romney, Mitt",234
3863 - LAS,President,"GOODE, VIRGIL",0
3863 - LAS,President,"JOHNSON, GARY",10
3863 - LAS,President,None Of These Candidates,9
3863 - LAS,President,"Obama, Barack",425
3863 - LAS,President,"Romney, Mitt",246
3864 - LAS,President,"GOODE, VIRGIL",6
3864 - LAS,President,"JOHNSON, GARY",13
3864 - LAS,President,None Of These Candidates,1
3864 - LAS,President,"Obama, Barack",600
3864 - LAS,President,"Romney, Mitt",366
3866 - LAS,President,"GOODE, VIRGIL",1
3866 - LAS,President,"JOHNSON, GARY",1
3866 - LAS,President,None Of These Candidates,2
3866 - LAS,President,"Obama, Barack",151
3866 - LAS,President,"Romney, Mitt",155
3875 - County,President,"GOODE, VIRGIL",0
3875 - County,President,"JOHNSON, GARY",0
3875 - County,President,None Of These Candidates,0
3875 - County,President,"Obama, Barack",0
3875 - County,President,"Romney, Mitt",0
3881 - County,President,"GOODE, VIRGIL",0
3881 - County,President,"JOHNSON, GARY",0
3881 - County,President,None Of These Candidates,0
3881 - County,President,"Obama, Barack",0
3881 - County,President,"Romney, Mitt",0
4017 - NLV,President,"GOODE, VIRGIL",2
4017 - NLV,President,"JOHNSON, GARY",2
4017 - NLV,President,None Of These Candidates,2
4017 - NLV,President,"Obama, Barack",819
4017 - NLV,President,"Romney, Mitt",12
4028 - LAS,President,"GOODE, VIRGIL",2
4028 - LAS,President,"JOHNSON, GARY",2
4028 - LAS,President,None Of These Candidates,4
4028 - LAS,President,"Obama, Barack",728
4028 - LAS,President,"Romney, Mitt",9
4066 - County,President,"GOODE, VIRGIL",1
4066 - County,President,"JOHNSON, GARY",2
4066 - County,President,None Of These Candidates,0
4066 - County,President,"Obama, Barack",41
4066 - County,President,"Romney, Mitt",2
4069 - County,President,"GOODE, VIRGIL",0
4069 - County,President,"JOHNSON, GARY",1
4069 - County,President,None Of These Candidates,0
4069 - County,President,"Obama, Barack",54
4069 - County,President,"Romney, Mitt",12
4073 - County,President,"GOODE, VIRGIL",0
4073 - County,President,"JOHNSON, GARY",0
4073 - County,President,None Of These Candidates,0
4073 - County,President,"Obama, Barack",16
4073 - County,President,"Romney, Mitt",10
4075 - County,President,"GOODE, VIRGIL",
4075 - County,President,"JOHNSON, GARY",
4075 - County,President,None Of These Candidates,
4075 - County,President,"Obama, Barack",
4075 - County,President,"Romney, Mitt",
4076 - County,President,"GOODE, VIRGIL",
4076 - County,President,"JOHNSON, GARY",
4076 - County,President,None Of These Candidates,
4076 - County,President,"Obama, Barack",
4076 - County,President,"Romney, Mitt",
4304 - NLV,President,"GOODE, VIRGIL",2
4304 - NLV,President,"JOHNSON, GARY",12
4304 - NLV,President,None Of These Candidates,8
4304 - NLV,President,"Obama, Barack",710
4304 - NLV,President,"Romney, Mitt",175
4305 - NLV,President,"GOODE, VIRGIL",2
4305 - NLV,President,"JOHNSON, GARY",3
4305 - NLV,President,None Of These Candidates,2
4305 - NLV,President,"Obama, Barack",564
4305 - NLV,President,"Romney, Mitt",137
4306 - NLV,President,"GOODE, VIRGIL",1
4306 - NLV,President,"JOHNSON, GARY",13
4306 - NLV,President,None Of These Candidates,5
4306 - NLV,President,"Obama, Barack",1087
4306 - NLV,President,"Romney, Mitt",199
4307 - NLV,President,"GOODE, VIRGIL",2
4307 - NLV,President,"JOHNSON, GARY",5
4307 - NLV,President,None Of These Candidates,4
4307 - NLV,President,"Obama, Barack",779
4307 - NLV,President,"Romney, Mitt",177
4309 - NLV,President,"GOODE, VIRGIL",0
4309 - NLV,President,"JOHNSON, GARY",3
4309 - NLV,President,None Of These Candidates,4
4309 - NLV,President,"Obama, Barack",645
4309 - NLV,President,"Romney, Mitt",33
4310 - NLV,President,"GOODE, VIRGIL",1
4310 - NLV,President,"JOHNSON, GARY",0
4310 - NLV,President,None Of These Candidates,2
4310 - NLV,President,"Obama, Barack",707
4310 - NLV,President,"Romney, Mitt",6
4381 - LAS,President,"GOODE, VIRGIL",0
4381 - LAS,President,"JOHNSON, GARY",1
4381 - LAS,President,None Of These Candidates,0
4381 - LAS,President,"Obama, Barack",362
4381 - LAS,President,"Romney, Mitt",73
4384 - LAS,President,"GOODE, VIRGIL",1
4384 - LAS,President,"JOHNSON, GARY",8
4384 - LAS,President,None Of These Candidates,3
4384 - LAS,President,"Obama, Barack",422
4384 - LAS,President,"Romney, Mitt",122
4387 - LAS,President,"GOODE, VIRGIL",1
4387 - LAS,President,"JOHNSON, GARY",10
4387 - LAS,President,None Of These Candidates,3
4387 - LAS,President,"Obama, Barack",775
4387 - LAS,President,"Romney, Mitt",134
4415 - NLV,President,"GOODE, VIRGIL",2
4415 - NLV,President,"JOHNSON, GARY",1
4415 - NLV,President,None Of These Candidates,2
4415 - NLV,President,"Obama, Barack",274
4415 - NLV,President,"Romney, Mitt",31
4434 - County,President,"GOODE, VIRGIL",1
4434 - County,President,"JOHNSON, GARY",0
4434 - County,President,None Of These Candidates,0
4434 - County,President,"Obama, Barack",47
4434 - County,President,"Romney, Mitt",27
4454 - County,President,"GOODE, VIRGIL",
4454 - County,President,"JOHNSON, GARY",
4454 - County,President,None Of These Candidates,
4454 - County,President,"Obama, Barack",
4454 - County,President,"Romney, Mitt",
4461 - LAS,President,"GOODE, VIRGIL",3
4461 - LAS,President,"JOHNSON, GARY",2
4461 - LAS,President,None Of These Candidates,4
4461 - LAS,President,"Obama, Barack",916
4461 - LAS,President,"Romney, Mitt",33
4463 - LAS,President,"GOODE, VIRGIL",0
4463 - LAS,President,"JOHNSON, GARY",1
4463 - LAS,President,None Of These Candidates,1
4463 - LAS,President,"Obama, Barack",50
4463 - LAS,President,"Romney, Mitt",7
4467 - LAS,President,"GOODE, VIRGIL",1
4467 - LAS,President,"JOHNSON, GARY",2
4467 - LAS,President,None Of These Candidates,1
4467 - LAS,President,"Obama, Barack",590
4467 - LAS,President,"Romney, Mitt",6
4500 - NLV,President,"GOODE, VIRGIL",2
4500 - NLV,President,"JOHNSON, GARY",3
4500 - NLV,President,None Of These Candidates,5
4500 - NLV,President,"Obama, Barack",272
4500 - NLV,President,"Romney, Mitt",116
4501 - NLV,President,"GOODE, VIRGIL",3
4501 - NLV,President,"JOHNSON, GARY",11
4501 - NLV,President,None Of These Candidates,8
4501 - NLV,President,"Obama, Barack",743
4501 - NLV,President,"Romney, Mitt",422
4502 - NLV,President,"GOODE, VIRGIL",4
4502 - NLV,President,"JOHNSON, GARY",13
4502 - NLV,President,None Of These Candidates,11
4502 - NLV,President,"Obama, Barack",468
4502 - NLV,President,"Romney, Mitt",220
4504 - NLV,President,"GOODE, VIRGIL",2
4504 - NLV,President,"JOHNSON, GARY",7
4504 - NLV,President,None Of These Candidates,6
4504 - NLV,President,"Obama, Barack",949
4504 - NLV,President,"Romney, Mitt",244
4505 - NLV,President,"GOODE, VIRGIL",2
4505 - NLV,President,"JOHNSON, GARY",8
4505 - NLV,President,None Of These Candidates,4
4505 - NLV,President,"Obama, Barack",449
4505 - NLV,President,"Romney, Mitt",192
4506 - NLV,President,"GOODE, VIRGIL",3
4506 - NLV,President,"JOHNSON, GARY",11
4506 - NLV,President,None Of These Candidates,3
4506 - NLV,President,"Obama, Barack",516
4506 - NLV,President,"Romney, Mitt",217
4507 - NLV,President,"GOODE, VIRGIL",2
4507 - NLV,President,"JOHNSON, GARY",3
4507 - NLV,President,None Of These Candidates,5
4507 - NLV,President,"Obama, Barack",951
4507 - NLV,President,"Romney, Mitt",100
4508 - NLV,President,"GOODE, VIRGIL",2
4508 - NLV,President,"JOHNSON, GARY",5
4508 - NLV,President,None Of These Candidates,0
4508 - NLV,President,"Obama, Barack",611
4508 - NLV,President,"Romney, Mitt",17
4510 - LAS,President,"GOODE, VIRGIL",2
4510 - LAS,President,"JOHNSON, GARY",5
4510 - LAS,President,None Of These Candidates,10
4510 - LAS,President,"Obama, Barack",418
4510 - LAS,President,"Romney, Mitt",77
4512 - NLV,President,"GOODE, VIRGIL",0
4512 - NLV,President,"JOHNSON, GARY",1
4512 - NLV,President,None Of These Candidates,3
4512 - NLV,President,"Obama, Barack",137
4512 - NLV,President,"Romney, Mitt",94
4513 - County,President,"GOODE, VIRGIL",2
4513 - County,President,"JOHNSON, GARY",4
4513 - County,President,None Of These Candidates,1
4513 - County,President,"Obama, Barack",272
4513 - County,President,"Romney, Mitt",179
4514 - County,President,"GOODE, VIRGIL",1
4514 - County,President,"JOHNSON, GARY",9
4514 - County,President,None Of These Candidates,4
4514 - County,President,"Obama, Barack",596
4514 - County,President,"Romney, Mitt",67
4522 - County,President,"GOODE, VIRGIL",1
4522 - County,President,"JOHNSON, GARY",2
4522 - County,President,None Of These Candidates,4
4522 - County,President,"Obama, Barack",261
4522 - County,President,"Romney, Mitt",119
4523 - County,President,"GOODE, VIRGIL",2
4523 - County,President,"JOHNSON, GARY",3
4523 - County,President,None Of These Candidates,2
4523 - County,President,"Obama, Barack",451
4523 - County,President,"Romney, Mitt",98
4525 - County,President,"GOODE, VIRGIL",1
4525 - County,President,"JOHNSON, GARY",6
4525 - County,President,None Of These Candidates,4
4525 - County,President,"Obama, Barack",504
4525 - County,President,"Romney, Mitt",164
4526 - LAS,President,"GOODE, VIRGIL",0
4526 - LAS,President,"JOHNSON, GARY",1
4526 - LAS,President,None Of These Candidates,3
4526 - LAS,President,"Obama, Barack",550
4526 - LAS,President,"Romney, Mitt",25
4527 - LAS,President,"GOODE, VIRGIL",0
4527 - LAS,President,"JOHNSON, GARY",5
4527 - LAS,President,None Of These Candidates,6
4527 - LAS,President,"Obama, Barack",927
4527 - LAS,President,"Romney, Mitt",88
4528 - LAS,President,"GOODE, VIRGIL",2
4528 - LAS,President,"JOHNSON, GARY",6
4528 - LAS,President,None Of These Candidates,4
4528 - LAS,President,"Obama, Barack",967
4528 - LAS,President,"Romney, Mitt",123
4529 - LAS,President,"GOODE, VIRGIL",0
4529 - LAS,President,"JOHNSON, GARY",1
4529 - LAS,President,None Of These Candidates,5
4529 - LAS,President,"Obama, Barack",516
4529 - LAS,President,"Romney, Mitt",62
4530 - LAS,President,"GOODE, VIRGIL",2
4530 - LAS,President,"JOHNSON, GARY",4
4530 - LAS,President,None Of These Candidates,2
4530 - LAS,President,"Obama, Barack",548
4530 - LAS,President,"Romney, Mitt",109
4531 - LAS,President,"GOODE, VIRGIL",9
4531 - LAS,President,"JOHNSON, GARY",10
4531 - LAS,President,None Of These Candidates,9
4531 - LAS,President,"Obama, Barack",737
4531 - LAS,President,"Romney, Mitt",171
4532 - LAS,President,"GOODE, VIRGIL",0
4532 - LAS,President,"JOHNSON, GARY",5
4532 - LAS,President,None Of These Candidates,1
4532 - LAS,President,"Obama, Barack",466
4532 - LAS,President,"Romney, Mitt",91
4535 - LAS,President,"GOODE, VIRGIL",6
4535 - LAS,President,"JOHNSON, GARY",2
4535 - LAS,President,None Of These Candidates,7
4535 - LAS,President,"Obama, Barack",693
4535 - LAS,President,"Romney, Mitt",250
4536 - LAS,President,"GOODE, VIRGIL",8
4536 - LAS,President,"JOHNSON, GARY",8
4536 - LAS,President,None Of These Candidates,4
4536 - LAS,President,"Obama, Barack",773
4536 - LAS,President,"Romney, Mitt",197
4541 - LAS,President,"GOODE, VIRGIL",0
4541 - LAS,President,"JOHNSON, GARY",11
4541 - LAS,President,None Of These Candidates,7
4541 - LAS,President,"Obama, Barack",582
4541 - LAS,President,"Romney, Mitt",164
4543 - LAS,President,"GOODE, VIRGIL",2
4543 - LAS,President,"JOHNSON, GARY",4
4543 - LAS,President,None Of These Candidates,1
4543 - LAS,President,"Obama, Barack",243
4543 - LAS,President,"Romney, Mitt",47
4546 - LAS,President,"GOODE, VIRGIL",2
4546 - LAS,President,"JOHNSON, GARY",3
4546 - LAS,President,None Of These Candidates,0
4546 - LAS,President,"Obama, Barack",416
4546 - LAS,President,"Romney, Mitt",61
4547 - LAS,President,"GOODE, VIRGIL",1
4547 - LAS,President,"JOHNSON, GARY",3
4547 - LAS,President,None Of These Candidates,0
4547 - LAS,President,"Obama, Barack",245
4547 - LAS,President,"Romney, Mitt",47
4548 - LAS,President,"GOODE, VIRGIL",2
4548 - LAS,President,"JOHNSON, GARY",1
4548 - LAS,President,None Of These Candidates,0
4548 - LAS,President,"Obama, Barack",259
4548 - LAS,President,"Romney, Mitt",35
4549 - LAS,President,"GOODE, VIRGIL",3
4549 - LAS,President,"JOHNSON, GARY",2
4549 - LAS,President,None Of These Candidates,0
4549 - LAS,President,"Obama, Barack",294
4549 - LAS,President,"Romney, Mitt",66
4550 - NLV,President,"GOODE, VIRGIL",1
4550 - NLV,President,"JOHNSON, GARY",2
4550 - NLV,President,None Of These Candidates,1
4550 - NLV,President,"Obama, Barack",278
4550 - NLV,President,"Romney, Mitt",57
4551 - LAS,President,"GOODE, VIRGIL",1
4551 - LAS,President,"JOHNSON, GARY",3
4551 - LAS,President,None Of These Candidates,1
4551 - LAS,President,"Obama, Barack",342
4551 - LAS,President,"Romney, Mitt",66
4552 - LAS,President,"GOODE, VIRGIL",3
4552 - LAS,President,"JOHNSON, GARY",9
4552 - LAS,President,None Of These Candidates,9
4552 - LAS,President,"Obama, Barack",977
4552 - LAS,President,"Romney, Mitt",174
4553 - County,President,"GOODE, VIRGIL",4
4553 - County,President,"JOHNSON, GARY",8
4553 - County,President,None Of These Candidates,2
4553 - County,President,"Obama, Barack",680
4553 - County,President,"Romney, Mitt",163
4554 - County,President,"GOODE, VIRGIL",0
4554 - County,President,"JOHNSON, GARY",0
4554 - County,President,None Of These Candidates,0
4554 - County,President,"Obama, Barack",142
4554 - County,President,"Romney, Mitt",11
4555 - NLV,President,"GOODE, VIRGIL",5
4555 - NLV,President,"JOHNSON, GARY",10
4555 - NLV,President,None Of These Candidates,9
4555 - NLV,President,"Obama, Barack",485
4555 - NLV,President,"Romney, Mitt",101
4556 - NLV,President,"GOODE, VIRGIL",2
4556 - NLV,President,"JOHNSON, GARY",6
4556 - NLV,President,None Of These Candidates,4
4556 - NLV,President,"Obama, Barack",474
4556 - NLV,President,"Romney, Mitt",86
4557 - LAS,President,"GOODE, VIRGIL",4
4557 - LAS,President,"JOHNSON, GARY",5
4557 - LAS,President,None Of These Candidates,1
4557 - LAS,President,"Obama, Barack",593
4557 - LAS,President,"Romney, Mitt",108
4559 - County,President,"GOODE, VIRGIL",1
4559 - County,President,"JOHNSON, GARY",2
4559 - County,President,None Of These Candidates,3
4559 - County,President,"Obama, Barack",572
4559 - County,President,"Romney, Mitt",82
4560 - County,President,"GOODE, VIRGIL",1
4560 - County,President,"JOHNSON, GARY",2
4560 - County,President,None Of These Candidates,0
4560 - County,President,"Obama, Barack",321
4560 - County,President,"Romney, Mitt",69
4561 - NLV,President,"GOODE, VIRGIL",1
4561 - NLV,President,"JOHNSON, GARY",4
4561 - NLV,President,None Of These Candidates,1
4561 - NLV,President,"Obama, Barack",440
4561 - NLV,President,"Romney, Mitt",78
4562 - County,President,"GOODE, VIRGIL",5
4562 - County,President,"JOHNSON, GARY",1
4562 - County,President,None Of These Candidates,1
4562 - County,President,"Obama, Barack",222
4562 - County,President,"Romney, Mitt",96
4563 - County,President,"GOODE, VIRGIL",0
4563 - County,President,"JOHNSON, GARY",2
4563 - County,President,None Of These Candidates,0
4563 - County,President,"Obama, Barack",281
4563 - County,President,"Romney, Mitt",114
4564 - County,President,"GOODE, VIRGIL",0
4564 - County,President,"JOHNSON, GARY",1
4564 - County,President,None Of These Candidates,0
4564 - County,President,"Obama, Barack",163
4564 - County,President,"Romney, Mitt",14
4565 - County,President,"GOODE, VIRGIL",3
4565 - County,President,"JOHNSON, GARY",8
4565 - County,President,None Of These Candidates,4
4565 - County,President,"Obama, Barack",765
4565 - County,President,"Romney, Mitt",206
4566 - County,President,"GOODE, VIRGIL",1
4566 - County,President,"JOHNSON, GARY",6
4566 - County,President,None Of These Candidates,4
4566 - County,President,"Obama, Barack",652
4566 - County,President,"Romney, Mitt",145
4567 - County,President,"GOODE, VIRGIL",4
4567 - County,President,"JOHNSON, GARY",8
4567 - County,President,None Of These Candidates,3
4567 - County,President,"Obama, Barack",951
4567 - County,President,"Romney, Mitt",167
4568 - County,President,"GOODE, VIRGIL",0
4568 - County,President,"JOHNSON, GARY",0
4568 - County,President,None Of These Candidates,1
4568 - County,President,"Obama, Barack",74
4568 - County,President,"Romney, Mitt",18
4569 - LAS,President,"GOODE, VIRGIL",2
4569 - LAS,President,"JOHNSON, GARY",2
4569 - LAS,President,None Of These Candidates,3
4569 - LAS,President,"Obama, Barack",503
4569 - LAS,President,"Romney, Mitt",103
4571 - County,President,"GOODE, VIRGIL",0
4571 - County,President,"JOHNSON, GARY",0
4571 - County,President,None Of These Candidates,0
4571 - County,President,"Obama, Barack",26
4571 - County,President,"Romney, Mitt",7
4572 - County,President,"GOODE, VIRGIL",0
4572 - County,President,"JOHNSON, GARY",0
4572 - County,President,None Of These Candidates,0
4572 - County,President,"Obama, Barack",0
4572 - County,President,"Romney, Mitt",0
4573 - NLV,President,"GOODE, VIRGIL",0
4573 - NLV,President,"JOHNSON, GARY",3
4573 - NLV,President,None Of These Candidates,0
4573 - NLV,President,"Obama, Barack",112
4573 - NLV,President,"Romney, Mitt",16
4574 - NLV,President,"GOODE, VIRGIL",0
4574 - NLV,President,"JOHNSON, GARY",0
4574 - NLV,President,None Of These Candidates,0
4574 - NLV,President,"Obama, Barack",0
4574 - NLV,President,"Romney, Mitt",0
4577 - LAS,President,"GOODE, VIRGIL",4
4577 - LAS,President,"JOHNSON, GARY",13
4577 - LAS,President,None Of These Candidates,8
4577 - LAS,President,"Obama, Barack",740
4577 - LAS,President,"Romney, Mitt",171
4581 - NLV,President,"GOODE, VIRGIL",2
4581 - NLV,President,"JOHNSON, GARY",13
4581 - NLV,President,None Of These Candidates,2
4581 - NLV,President,"Obama, Barack",821
4581 - NLV,President,"Romney, Mitt",234
4582 - NLV,President,"GOODE, VIRGIL",3
4582 - NLV,President,"JOHNSON, GARY",6
4582 - NLV,President,None Of These Candidates,7
4582 - NLV,President,"Obama, Barack",513
4582 - NLV,President,"Romney, Mitt",172
4583 - NLV,President,"GOODE, VIRGIL",3
4583 - NLV,President,"JOHNSON, GARY",5
4583 - NLV,President,None Of These Candidates,4
4583 - NLV,President,"Obama, Barack",639
4583 - NLV,President,"Romney, Mitt",153
4584 - NLV,President,"GOODE, VIRGIL",3
4584 - NLV,President,"JOHNSON, GARY",6
4584 - NLV,President,None Of These Candidates,3
4584 - NLV,President,"Obama, Barack",639
4584 - NLV,President,"Romney, Mitt",204
4585 - NLV,President,"GOODE, VIRGIL",4
4585 - NLV,President,"JOHNSON, GARY",3
4585 - NLV,President,None Of These Candidates,6
