precinct,office,candidate,votes
PRECINCT 10,Attorney General,"Hansen, Jonathan J",
PRECINCT 10,Attorney General,"Laxalt, Adam Paul",
PRECINCT 10,Attorney General,"Miller, Ross",
PRECINCT 10,Attorney General,None Of These Candidates,
PRECINCT 10,Clerk/Treasurer,"HAIGHT, LORRAINE",
PRECINCT 10,Clerk/Treasurer,"NEPPER, CHRISTOPHER",
PRECINCT 10,County Commissioner Seat C,"TIPTON, JERRIE C.",
PRECINCT 10,DISTRICT ATTORNEY,"ROWE, SEAN",
PRECINCT 10,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",
PRECINCT 10,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",
PRECINCT 10,Governor,"Goodman, Robert ""Bob""",
PRECINCT 10,Governor,None Of These Candidates,
PRECINCT 10,Governor,"Sandoval, Brian",
PRECINCT 10,Governor,"VanDerBeek, David Lory",
PRECINCT 10,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",
PRECINCT 10,HAWTHORNE Township Constable,"SCHAAF, GARY",
PRECINCT 10,Lieutenant Governor,"Flores, Lucy",
PRECINCT 10,Lieutenant Governor,"Hutchison, Mark",
PRECINCT 10,Lieutenant Governor,"Little, Mike",
PRECINCT 10,Lieutenant Governor,None Of These Candidates,
PRECINCT 10,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",
PRECINCT 10,Recorder/Auditor,"HOFERER, CHRISTINE",
PRECINCT 10,Secretary Of State,"Cegavske, Barbara K",
PRECINCT 10,Secretary Of State,"Marshall, Kate",
PRECINCT 10,Secretary Of State,None Of These Candidates,
PRECINCT 10,Sheriff,"ADAMS, RANDALL ""RANDY""",
PRECINCT 10,Sheriff,"HANDTE, STEWART",
PRECINCT 10,"State Assembly, District 32","Gabriel, Louis ""Wedge""",
PRECINCT 10,"State Assembly, District 32","Hansen, Ira",
PRECINCT 10,"State Assembly, District 32","Sampaga, John Sharp",
PRECINCT 10,State Controller,"Jones, Tom",
PRECINCT 10,State Controller,"Knecht, Ron",
PRECINCT 10,State Controller,"Martin, Andrew",
PRECINCT 10,State Controller,None Of These Candidates,
PRECINCT 10,"State Senate, District 14","Gustavson, Don",
PRECINCT 10,"State Senate, District 14","Hunt, Joe",
PRECINCT 10,State Treasurer,"Cave, Kress K",
PRECINCT 10,State Treasurer,None Of These Candidates,
PRECINCT 10,State Treasurer,"Schwartz, Dan",
PRECINCT 10,State Treasurer,"Wallin, Kim",
PRECINCT 10,"Supreme Court Justice, Seat B",None Of These Candidates,
PRECINCT 10,"Supreme Court Justice, Seat B","Pickering, Kristina",
PRECINCT 10,"Supreme Court Justice, Seat D","Gibbons, Mark",
PRECINCT 10,"Supreme Court Justice, Seat D",None Of These Candidates,
PRECINCT 10,"U.S. Representative in Congress, District 4","Best, Russell",
PRECINCT 10,"U.S. Representative in Congress, District 4","Brown, Steve",
PRECINCT 10,"U.S. Representative in Congress, District 4","Hardy, Cresent",
PRECINCT 10,"U.S. Representative in Congress, District 4","Horsford, Steven A.",
PRECINCT 11,Assessor,"CHISUM, KEVIN",69
PRECINCT 11,Assessor,"FOWLER, DOROTHY J.",67
PRECINCT 11,Attorney General,"Hansen, Jonathan J",20
PRECINCT 11,Attorney General,"Laxalt, Adam Paul",41
PRECINCT 11,Attorney General,"Miller, Ross",87
PRECINCT 11,Attorney General,None Of These Candidates,4
PRECINCT 11,Clerk/Treasurer,"HAIGHT, LORRAINE",48
PRECINCT 11,Clerk/Treasurer,"NEPPER, CHRISTOPHER",99
PRECINCT 11,County Commissioner Seat C,"TIPTON, JERRIE C.",130
PRECINCT 11,DISTRICT ATTORNEY,"ROWE, SEAN",124
PRECINCT 11,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",58
PRECINCT 11,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",78
PRECINCT 11,Governor,"Goodman, Robert ""Bob""",47
PRECINCT 11,Governor,None Of These Candidates,0
PRECINCT 11,Governor,"Sandoval, Brian",95
PRECINCT 11,Governor,"VanDerBeek, David Lory",8
PRECINCT 11,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",53
PRECINCT 11,HAWTHORNE Township Constable,"SCHAAF, GARY",88
PRECINCT 11,Lieutenant Governor,"Flores, Lucy",79
PRECINCT 11,Lieutenant Governor,"Hutchison, Mark",44
PRECINCT 11,Lieutenant Governor,"Little, Mike",15
PRECINCT 11,Lieutenant Governor,None Of These Candidates,13
PRECINCT 11,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",115
PRECINCT 11,Recorder/Auditor,"HOFERER, CHRISTINE",124
PRECINCT 11,Secretary Of State,"Cegavske, Barbara K",38
PRECINCT 11,Secretary Of State,"Marshall, Kate",101
PRECINCT 11,Secretary Of State,None Of These Candidates,12
PRECINCT 11,Sheriff,"ADAMS, RANDALL ""RANDY""",75
PRECINCT 11,Sheriff,"HANDTE, STEWART",72
PRECINCT 11,"State Assembly, District 32","Gabriel, Louis ""Wedge""",7
PRECINCT 11,"State Assembly, District 32","Hansen, Ira",52
PRECINCT 11,"State Assembly, District 32","Sampaga, John Sharp",88
PRECINCT 11,State Controller,"Jones, Tom",19
PRECINCT 11,State Controller,"Knecht, Ron",38
PRECINCT 11,State Controller,"Martin, Andrew",78
PRECINCT 11,State Controller,None Of These Candidates,14
PRECINCT 11,"State Senate, District 14","Gustavson, Don",51
PRECINCT 11,"State Senate, District 14","Hunt, Joe",95
PRECINCT 11,State Treasurer,"Cave, Kress K",11
PRECINCT 11,State Treasurer,None Of These Candidates,14
PRECINCT 11,State Treasurer,"Schwartz, Dan",32
PRECINCT 11,State Treasurer,"Wallin, Kim",92
PRECINCT 11,"Supreme Court Justice, Seat B",None Of These Candidates,33
PRECINCT 11,"Supreme Court Justice, Seat B","Pickering, Kristina",106
PRECINCT 11,"Supreme Court Justice, Seat D","Gibbons, Mark",113
PRECINCT 11,"Supreme Court Justice, Seat D",None Of These Candidates,25
PRECINCT 11,"U.S. Representative in Congress, District 4","Best, Russell",15
PRECINCT 11,"U.S. Representative in Congress, District 4","Brown, Steve",6
PRECINCT 11,"U.S. Representative in Congress, District 4","Hardy, Cresent",31
PRECINCT 11,"U.S. Representative in Congress, District 4","Horsford, Steven A.",93
PRECINCT 12,Assessor,"CHISUM, KEVIN",55
PRECINCT 12,Assessor,"FOWLER, DOROTHY J.",64
PRECINCT 12,Attorney General,"Hansen, Jonathan J",10
PRECINCT 12,Attorney General,"Laxalt, Adam Paul",81
PRECINCT 12,Attorney General,"Miller, Ross",30
PRECINCT 12,Attorney General,None Of These Candidates,4
PRECINCT 12,Clerk/Treasurer,"HAIGHT, LORRAINE",81
PRECINCT 12,Clerk/Treasurer,"NEPPER, CHRISTOPHER",43
PRECINCT 12,County Commissioner Seat C,"TIPTON, JERRIE C.",67
PRECINCT 12,DISTRICT ATTORNEY,"ROWE, SEAN",95
PRECINCT 12,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",34
PRECINCT 12,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",75
PRECINCT 12,Governor,"Goodman, Robert ""Bob""",11
PRECINCT 12,Governor,None Of These Candidates,3
PRECINCT 12,Governor,"Sandoval, Brian",107
PRECINCT 12,Governor,"VanDerBeek, David Lory",5
PRECINCT 12,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",37
PRECINCT 12,HAWTHORNE Township Constable,"SCHAAF, GARY",72
PRECINCT 12,Lieutenant Governor,"Flores, Lucy",19
PRECINCT 12,Lieutenant Governor,"Hutchison, Mark",92
PRECINCT 12,Lieutenant Governor,"Little, Mike",12
PRECINCT 12,Lieutenant Governor,None Of These Candidates,3
PRECINCT 12,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",88
PRECINCT 12,Recorder/Auditor,"HOFERER, CHRISTINE",104
PRECINCT 12,Secretary Of State,"Cegavske, Barbara K",77
PRECINCT 12,Secretary Of State,"Marshall, Kate",45
PRECINCT 12,Secretary Of State,None Of These Candidates,4
PRECINCT 12,Sheriff,"ADAMS, RANDALL ""RANDY""",42
PRECINCT 12,Sheriff,"HANDTE, STEWART",78
PRECINCT 12,"State Assembly, District 32","Gabriel, Louis ""Wedge""",4
PRECINCT 12,"State Assembly, District 32","Hansen, Ira",92
PRECINCT 12,"State Assembly, District 32","Sampaga, John Sharp",25
PRECINCT 12,State Controller,"Jones, Tom",11
PRECINCT 12,State Controller,"Knecht, Ron",81
PRECINCT 12,State Controller,"Martin, Andrew",25
PRECINCT 12,State Controller,None Of These Candidates,7
PRECINCT 12,"State Senate, District 14","Gustavson, Don",94
PRECINCT 12,"State Senate, District 14","Hunt, Joe",28
PRECINCT 12,State Treasurer,"Cave, Kress K",5
PRECINCT 12,State Treasurer,None Of These Candidates,4
PRECINCT 12,State Treasurer,"Schwartz, Dan",82
PRECINCT 12,State Treasurer,"Wallin, Kim",33
PRECINCT 12,"Supreme Court Justice, Seat B",None Of These Candidates,35
PRECINCT 12,"Supreme Court Justice, Seat B","Pickering, Kristina",71
PRECINCT 12,"Supreme Court Justice, Seat D","Gibbons, Mark",82
PRECINCT 12,"Supreme Court Justice, Seat D",None Of These Candidates,31
PRECINCT 12,"U.S. Representative in Congress, District 4","Best, Russell",7
PRECINCT 12,"U.S. Representative in Congress, District 4","Brown, Steve",3
PRECINCT 12,"U.S. Representative in Congress, District 4","Hardy, Cresent",78
PRECINCT 12,"U.S. Representative in Congress, District 4","Horsford, Steven A.",35
PRECINCT 2,Assessor,"CHISUM, KEVIN",102
PRECINCT 2,Assessor,"FOWLER, DOROTHY J.",100
PRECINCT 2,Attorney General,"Hansen, Jonathan J",12
PRECINCT 2,Attorney General,"Laxalt, Adam Paul",101
PRECINCT 2,Attorney General,"Miller, Ross",79
PRECINCT 2,Attorney General,None Of These Candidates,17
PRECINCT 2,Clerk/Treasurer,"HAIGHT, LORRAINE",115
PRECINCT 2,Clerk/Treasurer,"NEPPER, CHRISTOPHER",90
PRECINCT 2,County Commissioner Seat C,"TIPTON, JERRIE C.",168
PRECINCT 2,DISTRICT ATTORNEY,"ROWE, SEAN",172
PRECINCT 2,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",38
PRECINCT 2,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",154
PRECINCT 2,Governor,"Goodman, Robert ""Bob""",29
PRECINCT 2,Governor,None Of These Candidates,11
PRECINCT 2,Governor,"Sandoval, Brian",170
PRECINCT 2,Governor,"VanDerBeek, David Lory",2
PRECINCT 2,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",75
PRECINCT 2,HAWTHORNE Township Constable,"SCHAAF, GARY",126
PRECINCT 2,Lieutenant Governor,"Flores, Lucy",50
PRECINCT 2,Lieutenant Governor,"Hutchison, Mark",127
PRECINCT 2,Lieutenant Governor,"Little, Mike",12
PRECINCT 2,Lieutenant Governor,None Of These Candidates,19
PRECINCT 2,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",155
PRECINCT 2,Recorder/Auditor,"HOFERER, CHRISTINE",168
PRECINCT 2,Secretary Of State,"Cegavske, Barbara K",93
PRECINCT 2,Secretary Of State,"Marshall, Kate",94
PRECINCT 2,Secretary Of State,None Of These Candidates,22
PRECINCT 2,Sheriff,"ADAMS, RANDALL ""RANDY""",108
PRECINCT 2,Sheriff,"HANDTE, STEWART",99
PRECINCT 2,"State Assembly, District 32","Gabriel, Louis ""Wedge""",9
PRECINCT 2,"State Assembly, District 32","Hansen, Ira",118
PRECINCT 2,"State Assembly, District 32","Sampaga, John Sharp",68
PRECINCT 2,State Controller,"Jones, Tom",7
PRECINCT 2,State Controller,"Knecht, Ron",117
PRECINCT 2,State Controller,"Martin, Andrew",52
PRECINCT 2,State Controller,None Of These Candidates,31
PRECINCT 2,"State Senate, District 14","Gustavson, Don",120
PRECINCT 2,"State Senate, District 14","Hunt, Joe",76
PRECINCT 2,State Treasurer,"Cave, Kress K",10
PRECINCT 2,State Treasurer,None Of These Candidates,21
PRECINCT 2,State Treasurer,"Schwartz, Dan",98
PRECINCT 2,State Treasurer,"Wallin, Kim",76
PRECINCT 2,"Supreme Court Justice, Seat B",None Of These Candidates,47
PRECINCT 2,"Supreme Court Justice, Seat B","Pickering, Kristina",143
PRECINCT 2,"Supreme Court Justice, Seat D","Gibbons, Mark",154
PRECINCT 2,"Supreme Court Justice, Seat D",None Of These Candidates,29
PRECINCT 2,"U.S. Representative in Congress, District 4","Best, Russell",13
PRECINCT 2,"U.S. Representative in Congress, District 4","Brown, Steve",4
PRECINCT 2,"U.S. Representative in Congress, District 4","Hardy, Cresent",93
PRECINCT 2,"U.S. Representative in Congress, District 4","Horsford, Steven A.",95
PRECINCT 3,Assessor,"CHISUM, KEVIN",65
PRECINCT 3,Assessor,"FOWLER, DOROTHY J.",59
PRECINCT 3,Attorney General,"Hansen, Jonathan J",12
PRECINCT 3,Attorney General,"Laxalt, Adam Paul",68
PRECINCT 3,Attorney General,"Miller, Ross",41
PRECINCT 3,Attorney General,None Of These Candidates,6
PRECINCT 3,Clerk/Treasurer,"HAIGHT, LORRAINE",61
PRECINCT 3,Clerk/Treasurer,"NEPPER, CHRISTOPHER",66
PRECINCT 3,County Commissioner Seat C,"TIPTON, JERRIE C.",93
PRECINCT 3,DISTRICT ATTORNEY,"ROWE, SEAN",103
PRECINCT 3,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",35
PRECINCT 3,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",85
PRECINCT 3,Governor,"Goodman, Robert ""Bob""",14
PRECINCT 3,Governor,None Of These Candidates,6
PRECINCT 3,Governor,"Sandoval, Brian",104
PRECINCT 3,Governor,"VanDerBeek, David Lory",3
PRECINCT 3,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",47
PRECINCT 3,HAWTHORNE Township Constable,"SCHAAF, GARY",79
PRECINCT 3,Lieutenant Governor,"Flores, Lucy",27
PRECINCT 3,Lieutenant Governor,"Hutchison, Mark",82
PRECINCT 3,Lieutenant Governor,"Little, Mike",7
PRECINCT 3,Lieutenant Governor,None Of These Candidates,12
PRECINCT 3,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",94
PRECINCT 3,Recorder/Auditor,"HOFERER, CHRISTINE",105
PRECINCT 3,Secretary Of State,"Cegavske, Barbara K",59
PRECINCT 3,Secretary Of State,"Marshall, Kate",58
PRECINCT 3,Secretary Of State,None Of These Candidates,9
PRECINCT 3,Sheriff,"ADAMS, RANDALL ""RANDY""",75
PRECINCT 3,Sheriff,"HANDTE, STEWART",55
PRECINCT 3,"State Assembly, District 32","Gabriel, Louis ""Wedge""",10
PRECINCT 3,"State Assembly, District 32","Hansen, Ira",82
PRECINCT 3,"State Assembly, District 32","Sampaga, John Sharp",29
PRECINCT 3,State Controller,"Jones, Tom",8
PRECINCT 3,State Controller,"Knecht, Ron",70
PRECINCT 3,State Controller,"Martin, Andrew",33
PRECINCT 3,State Controller,None Of These Candidates,14
PRECINCT 3,"State Senate, District 14","Gustavson, Don",88
PRECINCT 3,"State Senate, District 14","Hunt, Joe",34
PRECINCT 3,State Treasurer,"Cave, Kress K",8
PRECINCT 3,State Treasurer,None Of These Candidates,14
PRECINCT 3,State Treasurer,"Schwartz, Dan",64
PRECINCT 3,State Treasurer,"Wallin, Kim",39
PRECINCT 3,"Supreme Court Justice, Seat B",None Of These Candidates,29
PRECINCT 3,"Supreme Court Justice, Seat B","Pickering, Kristina",85
PRECINCT 3,"Supreme Court Justice, Seat D","Gibbons, Mark",98
PRECINCT 3,"Supreme Court Justice, Seat D",None Of These Candidates,16
PRECINCT 3,"U.S. Representative in Congress, District 4","Best, Russell",7
PRECINCT 3,"U.S. Representative in Congress, District 4","Brown, Steve",6
PRECINCT 3,"U.S. Representative in Congress, District 4","Hardy, Cresent",57
PRECINCT 3,"U.S. Representative in Congress, District 4","Horsford, Steven A.",53
PRECINCT 4,Assessor,"CHISUM, KEVIN",45
PRECINCT 4,Assessor,"FOWLER, DOROTHY J.",55
PRECINCT 4,Attorney General,"Hansen, Jonathan J",13
PRECINCT 4,Attorney General,"Laxalt, Adam Paul",38
PRECINCT 4,Attorney General,"Miller, Ross",40
PRECINCT 4,Attorney General,None Of These Candidates,13
PRECINCT 4,Clerk/Treasurer,"HAIGHT, LORRAINE",58
PRECINCT 4,Clerk/Treasurer,"NEPPER, CHRISTOPHER",45
PRECINCT 4,County Commissioner Seat C,"TIPTON, JERRIE C.",77
PRECINCT 4,DISTRICT ATTORNEY,"ROWE, SEAN",83
PRECINCT 4,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",23
PRECINCT 4,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",70
PRECINCT 4,Governor,"Goodman, Robert ""Bob""",16
PRECINCT 4,Governor,None Of These Candidates,6
PRECINCT 4,Governor,"Sandoval, Brian",76
PRECINCT 4,Governor,"VanDerBeek, David Lory",9
PRECINCT 4,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",43
PRECINCT 4,HAWTHORNE Township Constable,"SCHAAF, GARY",52
PRECINCT 4,Lieutenant Governor,"Flores, Lucy",19
PRECINCT 4,Lieutenant Governor,"Hutchison, Mark",58
PRECINCT 4,Lieutenant Governor,"Little, Mike",14
PRECINCT 4,Lieutenant Governor,None Of These Candidates,13
PRECINCT 4,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",81
PRECINCT 4,Recorder/Auditor,"HOFERER, CHRISTINE",86
PRECINCT 4,Secretary Of State,"Cegavske, Barbara K",35
PRECINCT 4,Secretary Of State,"Marshall, Kate",57
PRECINCT 4,Secretary Of State,None Of These Candidates,12
PRECINCT 4,Sheriff,"ADAMS, RANDALL ""RANDY""",54
PRECINCT 4,Sheriff,"HANDTE, STEWART",53
PRECINCT 4,"State Assembly, District 32","Gabriel, Louis ""Wedge""",12
PRECINCT 4,"State Assembly, District 32","Hansen, Ira",52
PRECINCT 4,"State Assembly, District 32","Sampaga, John Sharp",35
PRECINCT 4,State Controller,"Jones, Tom",12
PRECINCT 4,State Controller,"Knecht, Ron",44
PRECINCT 4,State Controller,"Martin, Andrew",34
PRECINCT 4,State Controller,None Of These Candidates,15
PRECINCT 4,"State Senate, District 14","Gustavson, Don",57
PRECINCT 4,"State Senate, District 14","Hunt, Joe",38
PRECINCT 4,State Treasurer,"Cave, Kress K",9
PRECINCT 4,State Treasurer,None Of These Candidates,8
PRECINCT 4,State Treasurer,"Schwartz, Dan",41
PRECINCT 4,State Treasurer,"Wallin, Kim",45
PRECINCT 4,"Supreme Court Justice, Seat B",None Of These Candidates,25
PRECINCT 4,"Supreme Court Justice, Seat B","Pickering, Kristina",70
PRECINCT 4,"Supreme Court Justice, Seat D","Gibbons, Mark",72
PRECINCT 4,"Supreme Court Justice, Seat D",None Of These Candidates,21
PRECINCT 4,"U.S. Representative in Congress, District 4","Best, Russell",7
PRECINCT 4,"U.S. Representative in Congress, District 4","Brown, Steve",8
PRECINCT 4,"U.S. Representative in Congress, District 4","Hardy, Cresent",40
PRECINCT 4,"U.S. Representative in Congress, District 4","Horsford, Steven A.",43
PRECINCT 5,Assessor,"CHISUM, KEVIN",62
PRECINCT 5,Assessor,"FOWLER, DOROTHY J.",77
PRECINCT 5,Attorney General,"Hansen, Jonathan J",16
PRECINCT 5,Attorney General,"Laxalt, Adam Paul",63
PRECINCT 5,Attorney General,"Miller, Ross",53
PRECINCT 5,Attorney General,None Of These Candidates,7
PRECINCT 5,Clerk/Treasurer,"HAIGHT, LORRAINE",71
PRECINCT 5,Clerk/Treasurer,"NEPPER, CHRISTOPHER",68
PRECINCT 5,County Commissioner Seat C,"TIPTON, JERRIE C.",117
PRECINCT 5,DISTRICT ATTORNEY,"ROWE, SEAN",115
PRECINCT 5,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",29
PRECINCT 5,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",102
PRECINCT 5,Governor,"Goodman, Robert ""Bob""",23
PRECINCT 5,Governor,None Of These Candidates,4
PRECINCT 5,Governor,"Sandoval, Brian",110
PRECINCT 5,Governor,"VanDerBeek, David Lory",2
PRECINCT 5,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",49
PRECINCT 5,HAWTHORNE Township Constable,"SCHAAF, GARY",87
PRECINCT 5,Lieutenant Governor,"Flores, Lucy",37
PRECINCT 5,Lieutenant Governor,"Hutchison, Mark",80
PRECINCT 5,Lieutenant Governor,"Little, Mike",11
PRECINCT 5,Lieutenant Governor,None Of These Candidates,10
PRECINCT 5,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",117
PRECINCT 5,Recorder/Auditor,"HOFERER, CHRISTINE",123
PRECINCT 5,Secretary Of State,"Cegavske, Barbara K",48
PRECINCT 5,Secretary Of State,"Marshall, Kate",76
PRECINCT 5,Secretary Of State,None Of These Candidates,15
PRECINCT 5,Sheriff,"ADAMS, RANDALL ""RANDY""",74
PRECINCT 5,Sheriff,"HANDTE, STEWART",64
PRECINCT 5,"State Assembly, District 32","Gabriel, Louis ""Wedge""",16
PRECINCT 5,"State Assembly, District 32","Hansen, Ira",73
PRECINCT 5,"State Assembly, District 32","Sampaga, John Sharp",45
PRECINCT 5,State Controller,"Jones, Tom",10
PRECINCT 5,State Controller,"Knecht, Ron",54
PRECINCT 5,State Controller,"Martin, Andrew",50
PRECINCT 5,State Controller,None Of These Candidates,23
PRECINCT 5,"State Senate, District 14","Gustavson, Don",80
PRECINCT 5,"State Senate, District 14","Hunt, Joe",53
PRECINCT 5,State Treasurer,"Cave, Kress K",12
PRECINCT 5,State Treasurer,None Of These Candidates,14
PRECINCT 5,State Treasurer,"Schwartz, Dan",47
PRECINCT 5,State Treasurer,"Wallin, Kim",64
PRECINCT 5,"Supreme Court Justice, Seat B",None Of These Candidates,30
PRECINCT 5,"Supreme Court Justice, Seat B","Pickering, Kristina",97
PRECINCT 5,"Supreme Court Justice, Seat D","Gibbons, Mark",109
PRECINCT 5,"Supreme Court Justice, Seat D",None Of These Candidates,20
PRECINCT 5,"U.S. Representative in Congress, District 4","Best, Russell",9
PRECINCT 5,"U.S. Representative in Congress, District 4","Brown, Steve",4
PRECINCT 5,"U.S. Representative in Congress, District 4","Hardy, Cresent",45
PRECINCT 5,"U.S. Representative in Congress, District 4","Horsford, Steven A.",77
PRECINCT 6,Assessor,"CHISUM, KEVIN",87
PRECINCT 6,Assessor,"FOWLER, DOROTHY J.",78
PRECINCT 6,Attorney General,"Hansen, Jonathan J",17
PRECINCT 6,Attorney General,"Laxalt, Adam Paul",79
PRECINCT 6,Attorney General,"Miller, Ross",66
PRECINCT 6,Attorney General,None Of These Candidates,9
PRECINCT 6,Clerk/Treasurer,"HAIGHT, LORRAINE",77
PRECINCT 6,Clerk/Treasurer,"NEPPER, CHRISTOPHER",92
PRECINCT 6,County Commissioner Seat C,"TIPTON, JERRIE C.",134
PRECINCT 6,DISTRICT ATTORNEY,"ROWE, SEAN",141
PRECINCT 6,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",47
PRECINCT 6,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",106
PRECINCT 6,Governor,"Goodman, Robert ""Bob""",32
PRECINCT 6,Governor,None Of These Candidates,7
PRECINCT 6,Governor,"Sandoval, Brian",126
PRECINCT 6,Governor,"VanDerBeek, David Lory",4
PRECINCT 6,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",53
PRECINCT 6,HAWTHORNE Township Constable,"SCHAAF, GARY",105
PRECINCT 6,Lieutenant Governor,"Flores, Lucy",54
PRECINCT 6,Lieutenant Governor,"Hutchison, Mark",86
PRECINCT 6,Lieutenant Governor,"Little, Mike",17
PRECINCT 6,Lieutenant Governor,None Of These Candidates,12
PRECINCT 6,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",138
PRECINCT 6,Recorder/Auditor,"HOFERER, CHRISTINE",140
PRECINCT 6,Secretary Of State,"Cegavske, Barbara K",68
PRECINCT 6,Secretary Of State,"Marshall, Kate",87
PRECINCT 6,Secretary Of State,None Of These Candidates,15
PRECINCT 6,Sheriff,"ADAMS, RANDALL ""RANDY""",85
PRECINCT 6,Sheriff,"HANDTE, STEWART",84
PRECINCT 6,"State Assembly, District 32","Gabriel, Louis ""Wedge""",14
