precinct,office,candidate,votes
Precinct 211,Supervisor Ward 2,"BEISENSTEINE, REBECCA",136
Precinct 211,"Supreme Court Justice, Seat A","HARDESTY, JIM",187
Precinct 211,"Supreme Court Justice, Seat A",None Of These Candidates,31
Precinct 211,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",104
Precinct 211,"Supreme Court Justice, Seat E","MASON, JOHN E.",140
Precinct 211,"Supreme Court Justice, Seat E",None Of These Candidates,34
Precinct 211,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",144
Precinct 211,"Supreme Court Justice, Seat F","Douglas, Michael L.",129
Precinct 211,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",126
Precinct 211,"Supreme Court Justice, Seat F",None Of These Candidates,58
Precinct 211,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",67
Precinct 211,"U.S. Representative in Congress, District 2","GIBBONS, JIM",246
Precinct 211,"U.S. Representative in Congress, District 2","HANSEN, JANINE",12
Precinct 211,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",5
Precinct 211,U.S. Senate,"HURST, THOMAS L.",1
Precinct 211,U.S. Senate,"MARINCH, GARY",1
Precinct 211,U.S. Senate,None Of These Candidates,4
Precinct 211,U.S. Senate,"REID, HARRY",159
Precinct 211,U.S. Senate,"SCHUMANN, DAVID K.",5
Precinct 211,U.S. Senate,"ZISER, RICHARD",162
Precinct 213,Mayor CARSON CITY,"MASAYKO, RAY",223
Precinct 213,Mayor CARSON CITY,"TEIXEIRA, MARV",269
Precinct 213,President,"BADNARIK, MICHAEL",8
Precinct 213,President,"BUSH, GEORGE W.",316
Precinct 213,President,"COBB, DAVID",1
Precinct 213,President,"KERRY, JOHN F.",184
Precinct 213,President,"NADER, RALPH",1
Precinct 213,President,None Of These Candidates,1
Precinct 213,President,"PEROUTKA, MICHAEL A.",2
Precinct 213,School Trustee District 5,"COHEN, KIM",171
Precinct 213,School Trustee District 5,"MCKENNA, JOHN",273
Precinct 213,School Trustee District 7,"DAILEY, DEBBY",170
Precinct 213,School Trustee District 7,"WILSON, JOANNA",264
Precinct 213,"State Assembly, District 38","GOMEZ, DENNIS C.",16
Precinct 213,"State Assembly, District 38","Grady, Tom",275
Precinct 213,"State Assembly, District 38","JAMES, CATHYLEE",201
Precinct 213,"State Board of Education, District 9","COOK, DAVE",238
Precinct 213,"State Board of Education, District 9","MYERS, BARBARA J.",220
Precinct 213,Supervisor Ward 2,"ALDEAN, SHELLY",251
Precinct 213,Supervisor Ward 2,"BEISENSTEINE, REBECCA",212
Precinct 213,"Supreme Court Justice, Seat A","HARDESTY, JIM",280
Precinct 213,"Supreme Court Justice, Seat A",None Of These Candidates,70
Precinct 213,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",140
Precinct 213,"Supreme Court Justice, Seat E","MASON, JOHN E.",181
Precinct 213,"Supreme Court Justice, Seat E",None Of These Candidates,70
Precinct 213,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",241
Precinct 213,"Supreme Court Justice, Seat F","Douglas, Michael L.",216
Precinct 213,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",147
Precinct 213,"Supreme Court Justice, Seat F",None Of These Candidates,115
Precinct 213,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",121
Precinct 213,"U.S. Representative in Congress, District 2","GIBBONS, JIM",356
Precinct 213,"U.S. Representative in Congress, District 2","HANSEN, JANINE",16
Precinct 213,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",11
Precinct 213,U.S. Senate,"HURST, THOMAS L.",8
Precinct 213,U.S. Senate,"MARINCH, GARY",1
Precinct 213,U.S. Senate,None Of These Candidates,3
Precinct 213,U.S. Senate,"REID, HARRY",256
Precinct 213,U.S. Senate,"SCHUMANN, DAVID K.",7
Precinct 213,U.S. Senate,"ZISER, RICHARD",233
Precinct 301,Mayor CARSON CITY,"MASAYKO, RAY",396
Precinct 301,Mayor CARSON CITY,"TEIXEIRA, MARV",427
Precinct 301,President,"BADNARIK, MICHAEL",1
Precinct 301,President,"BUSH, GEORGE W.",517
Precinct 301,President,"COBB, DAVID",0
Precinct 301,President,"KERRY, JOHN F.",340
Precinct 301,President,"NADER, RALPH",7
Precinct 301,President,None Of These Candidates,6
Precinct 301,President,"PEROUTKA, MICHAEL A.",1
Precinct 301,School Trustee District 5,"COHEN, KIM",311
Precinct 301,School Trustee District 5,"MCKENNA, JOHN",410
Precinct 301,School Trustee District 7,"DAILEY, DEBBY",299
Precinct 301,School Trustee District 7,"WILSON, JOANNA",418
Precinct 301,"State Assembly, District 40","KNECHT, RON",451
Precinct 301,"State Assembly, District 40","PARNELL, BONNIE",388
Precinct 301,"State Assembly, District 40","YOCHUMO, MERRITT. K.",20
Precinct 301,"State Board of Education, District 9","COOK, DAVE",390
Precinct 301,"State Board of Education, District 9","MYERS, BARBARA J.",377
Precinct 301,Supervisor Ward 2,"ALDEAN, SHELLY",418
Precinct 301,Supervisor Ward 2,"BEISENSTEINE, REBECCA",321
Precinct 301,"Supreme Court Justice, Seat A","HARDESTY, JIM",508
Precinct 301,"Supreme Court Justice, Seat A",None Of These Candidates,131
Precinct 301,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",185
Precinct 301,"Supreme Court Justice, Seat E","MASON, JOHN E.",279
Precinct 301,"Supreme Court Justice, Seat E",None Of These Candidates,143
Precinct 301,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",402
Precinct 301,"Supreme Court Justice, Seat F","Douglas, Michael L.",311
Precinct 301,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",289
Precinct 301,"Supreme Court Justice, Seat F",None Of These Candidates,194
Precinct 301,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",205
Precinct 301,"U.S. Representative in Congress, District 2","GIBBONS, JIM",612
Precinct 301,"U.S. Representative in Congress, District 2","HANSEN, JANINE",22
Precinct 301,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",8
Precinct 301,U.S. Senate,"HURST, THOMAS L.",2
Precinct 301,U.S. Senate,"MARINCH, GARY",1
Precinct 301,U.S. Senate,None Of These Candidates,14
Precinct 301,U.S. Senate,"REID, HARRY",463
Precinct 301,U.S. Senate,"SCHUMANN, DAVID K.",6
Precinct 301,U.S. Senate,"ZISER, RICHARD",377
Precinct 303,Mayor CARSON CITY,"MASAYKO, RAY",382
Precinct 303,Mayor CARSON CITY,"TEIXEIRA, MARV",459
Precinct 303,President,"BADNARIK, MICHAEL",3
Precinct 303,President,"BUSH, GEORGE W.",486
Precinct 303,President,"COBB, DAVID",2
Precinct 303,President,"KERRY, JOHN F.",366
Precinct 303,President,"NADER, RALPH",6
Precinct 303,President,None Of These Candidates,8
Precinct 303,President,"PEROUTKA, MICHAEL A.",1
Precinct 303,School Trustee District 5,"COHEN, KIM",302
Precinct 303,School Trustee District 5,"MCKENNA, JOHN",451
Precinct 303,School Trustee District 7,"DAILEY, DEBBY",311
Precinct 303,School Trustee District 7,"WILSON, JOANNA",427
Precinct 303,"State Assembly, District 40","KNECHT, RON",381
Precinct 303,"State Assembly, District 40","PARNELL, BONNIE",445
Precinct 303,"State Assembly, District 40","YOCHUMO, MERRITT. K.",23
Precinct 303,"State Board of Education, District 9","COOK, DAVE",389
Precinct 303,"State Board of Education, District 9","MYERS, BARBARA J.",393
Precinct 303,Supervisor Ward 2,"ALDEAN, SHELLY",464
Precinct 303,Supervisor Ward 2,"BEISENSTEINE, REBECCA",304
Precinct 303,"Supreme Court Justice, Seat A","HARDESTY, JIM",508
Precinct 303,"Supreme Court Justice, Seat A",None Of These Candidates,103
Precinct 303,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",210
Precinct 303,"Supreme Court Justice, Seat E","MASON, JOHN E.",274
Precinct 303,"Supreme Court Justice, Seat E",None Of These Candidates,113
Precinct 303,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",433
Precinct 303,"Supreme Court Justice, Seat F","Douglas, Michael L.",372
Precinct 303,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",264
Precinct 303,"Supreme Court Justice, Seat F",None Of These Candidates,168
Precinct 303,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",225
Precinct 303,"U.S. Representative in Congress, District 2","GIBBONS, JIM",580
Precinct 303,"U.S. Representative in Congress, District 2","HANSEN, JANINE",34
Precinct 303,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",12
Precinct 303,U.S. Senate,"HURST, THOMAS L.",4
Precinct 303,U.S. Senate,"MARINCH, GARY",5
Precinct 303,U.S. Senate,None Of These Candidates,13
Precinct 303,U.S. Senate,"REID, HARRY",481
Precinct 303,U.S. Senate,"SCHUMANN, DAVID K.",6
Precinct 303,U.S. Senate,"ZISER, RICHARD",347
Precinct 305,Mayor CARSON CITY,"MASAYKO, RAY",510
Precinct 305,Mayor CARSON CITY,"TEIXEIRA, MARV",576
Precinct 305,President,"BADNARIK, MICHAEL",4
Precinct 305,President,"BUSH, GEORGE W.",680
Precinct 305,President,"COBB, DAVID",1
Precinct 305,President,"KERRY, JOHN F.",421
Precinct 305,President,"NADER, RALPH",8
Precinct 305,President,None Of These Candidates,4
Precinct 305,President,"PEROUTKA, MICHAEL A.",0
Precinct 305,School Trustee District 5,"COHEN, KIM",398
Precinct 305,School Trustee District 5,"MCKENNA, JOHN",574
Precinct 305,School Trustee District 7,"DAILEY, DEBBY",370
Precinct 305,School Trustee District 7,"WILSON, JOANNA",590
Precinct 305,"State Assembly, District 40","KNECHT, RON",490
Precinct 305,"State Assembly, District 40","PARNELL, BONNIE",589
Precinct 305,"State Assembly, District 40","YOCHUMO, MERRITT. K.",16
Precinct 305,"State Board of Education, District 9","COOK, DAVE",526
Precinct 305,"State Board of Education, District 9","MYERS, BARBARA J.",466
Precinct 305,Supervisor Ward 2,"ALDEAN, SHELLY",621
Precinct 305,Supervisor Ward 2,"BEISENSTEINE, REBECCA",365
Precinct 305,"Supreme Court Justice, Seat A","HARDESTY, JIM",681
Precinct 305,"Supreme Court Justice, Seat A",None Of These Candidates,116
Precinct 305,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",259
Precinct 305,"Supreme Court Justice, Seat E","MASON, JOHN E.",375
Precinct 305,"Supreme Court Justice, Seat E",None Of These Candidates,144
Precinct 305,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",535
Precinct 305,"Supreme Court Justice, Seat F","Douglas, Michael L.",476
Precinct 305,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",345
Precinct 305,"Supreme Court Justice, Seat F",None Of These Candidates,211
Precinct 305,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",220
Precinct 305,"U.S. Representative in Congress, District 2","GIBBONS, JIM",825
Precinct 305,"U.S. Representative in Congress, District 2","HANSEN, JANINE",34
Precinct 305,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",10
Precinct 305,U.S. Senate,"HURST, THOMAS L.",7
Precinct 305,U.S. Senate,"MARINCH, GARY",2
Precinct 305,U.S. Senate,None Of These Candidates,16
Precinct 305,U.S. Senate,"REID, HARRY",599
Precinct 305,U.S. Senate,"SCHUMANN, DAVID K.",2
Precinct 305,U.S. Senate,"ZISER, RICHARD",481
Precinct 307,Mayor CARSON CITY,"MASAYKO, RAY",357
Precinct 307,Mayor CARSON CITY,"TEIXEIRA, MARV",332
Precinct 307,President,"BADNARIK, MICHAEL",3
Precinct 307,President,"BUSH, GEORGE W.",379
Precinct 307,President,"COBB, DAVID",5
Precinct 307,President,"KERRY, JOHN F.",326
Precinct 307,President,"NADER, RALPH",3
Precinct 307,President,None Of These Candidates,4
Precinct 307,President,"PEROUTKA, MICHAEL A.",2
Precinct 307,School Trustee District 5,"COHEN, KIM",299
Precinct 307,School Trustee District 5,"MCKENNA, JOHN",327
Precinct 307,School Trustee District 7,"DAILEY, DEBBY",285
Precinct 307,School Trustee District 7,"WILSON, JOANNA",332
Precinct 307,"State Assembly, District 40","KNECHT, RON",312
Precinct 307,"State Assembly, District 40","PARNELL, BONNIE",363
Precinct 307,"State Assembly, District 40","YOCHUMO, MERRITT. K.",20
Precinct 307,"State Board of Education, District 9","COOK, DAVE",287
Precinct 307,"State Board of Education, District 9","MYERS, BARBARA J.",361
Precinct 307,Supervisor Ward 2,"ALDEAN, SHELLY",308
Precinct 307,Supervisor Ward 2,"BEISENSTEINE, REBECCA",327
Precinct 307,"Supreme Court Justice, Seat A","HARDESTY, JIM",357
Precinct 307,"Supreme Court Justice, Seat A",None Of These Candidates,109
Precinct 307,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",218
Precinct 307,"Supreme Court Justice, Seat E","MASON, JOHN E.",246
Precinct 307,"Supreme Court Justice, Seat E",None Of These Candidates,121
Precinct 307,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",313
Precinct 307,"Supreme Court Justice, Seat F","Douglas, Michael L.",287
Precinct 307,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",227
Precinct 307,"Supreme Court Justice, Seat F",None Of These Candidates,160
Precinct 307,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",222
Precinct 307,"U.S. Representative in Congress, District 2","GIBBONS, JIM",446
Precinct 307,"U.S. Representative in Congress, District 2","HANSEN, JANINE",18
Precinct 307,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",14
Precinct 307,U.S. Senate,"HURST, THOMAS L.",4
Precinct 307,U.S. Senate,"MARINCH, GARY",2
Precinct 307,U.S. Senate,None Of These Candidates,15
Precinct 307,U.S. Senate,"REID, HARRY",437
Precinct 307,U.S. Senate,"SCHUMANN, DAVID K.",7
Precinct 307,U.S. Senate,"ZISER, RICHARD",248
Precinct 309,Mayor CARSON CITY,"MASAYKO, RAY",208
Precinct 309,Mayor CARSON CITY,"TEIXEIRA, MARV",198
Precinct 309,President,"BADNARIK, MICHAEL",3
Precinct 309,President,"BUSH, GEORGE W.",239
Precinct 309,President,"COBB, DAVID",1
Precinct 309,President,"KERRY, JOHN F.",181
Precinct 309,President,"NADER, RALPH",4
Precinct 309,President,None Of These Candidates,1
Precinct 309,President,"PEROUTKA, MICHAEL A.",1
Precinct 309,School Trustee District 5,"COHEN, KIM",174
Precinct 309,School Trustee District 5,"MCKENNA, JOHN",194
Precinct 309,School Trustee District 7,"DAILEY, DEBBY",147
Precinct 309,School Trustee District 7,"WILSON, JOANNA",221
Precinct 309,"State Assembly, District 38","GOMEZ, DENNIS C.",23
Precinct 309,"State Assembly, District 38","Grady, Tom",204
Precinct 309,"State Assembly, District 38","JAMES, CATHYLEE",191
Precinct 309,"State Board of Education, District 9","COOK, DAVE",190
Precinct 309,"State Board of Education, District 9","MYERS, BARBARA J.",195
Precinct 309,Supervisor Ward 2,"ALDEAN, SHELLY",204
Precinct 309,Supervisor Ward 2,"BEISENSTEINE, REBECCA",176
Precinct 309,"Supreme Court Justice, Seat A","HARDESTY, JIM",241
Precinct 309,"Supreme Court Justice, Seat A",None Of These Candidates,63
Precinct 309,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",103
Precinct 309,"Supreme Court Justice, Seat E","MASON, JOHN E.",142
Precinct 309,"Supreme Court Justice, Seat E",None Of These Candidates,63
Precinct 309,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",201
Precinct 309,"Supreme Court Justice, Seat F","Douglas, Michael L.",154
Precinct 309,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",127
Precinct 309,"Supreme Court Justice, Seat F",None Of These Candidates,116
Precinct 309,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",125
Precinct 309,"U.S. Representative in Congress, District 2","GIBBONS, JIM",273
Precinct 309,"U.S. Representative in Congress, District 2","HANSEN, JANINE",17
Precinct 309,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",7
Precinct 309,U.S. Senate,"HURST, THOMAS L.",6
Precinct 309,U.S. Senate,"MARINCH, GARY",0
Precinct 309,U.S. Senate,None Of These Candidates,6
Precinct 309,U.S. Senate,"REID, HARRY",244
Precinct 309,U.S. Senate,"SCHUMANN, DAVID K.",1
Precinct 309,U.S. Senate,"ZISER, RICHARD",170
Precinct 311,Mayor CARSON CITY,"MASAYKO, RAY",541
Precinct 311,Mayor CARSON CITY,"TEIXEIRA, MARV",564
Precinct 311,President,"BADNARIK, MICHAEL",9
Precinct 311,President,"BUSH, GEORGE W.",726
Precinct 311,President,"COBB, DAVID",0
Precinct 311,President,"KERRY, JOHN F.",395
Precinct 311,President,"NADER, RALPH",4
Precinct 311,President,None Of These Candidates,9
Precinct 311,President,"PEROUTKA, MICHAEL A.",1
Precinct 311,School Trustee District 5,"COHEN, KIM",398
Precinct 311,School Trustee District 5,"MCKENNA, JOHN",573
Precinct 311,School Trustee District 7,"DAILEY, DEBBY",368
Precinct 311,School Trustee District 7,"WILSON, JOANNA",544
Precinct 311,"State Assembly, District 38","GOMEZ, DENNIS C.",26
Precinct 311,"State Assembly, District 38","Grady, Tom",667
Precinct 311,"State Assembly, District 38","JAMES, CATHYLEE",412
Precinct 311,"State Board of Education, District 9","COOK, DAVE",539
Precinct 311,"State Board of Education, District 9","MYERS, BARBARA J.",494
Precinct 311,Supervisor Ward 2,"ALDEAN, SHELLY",622
Precinct 311,Supervisor Ward 2,"BEISENSTEINE, REBECCA",381
Precinct 311,"Supreme Court Justice, Seat A","HARDESTY, JIM",675
Precinct 311,"Supreme Court Justice, Seat A",None Of These Candidates,125
Precinct 311,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",306
Precinct 311,"Supreme Court Justice, Seat E","MASON, JOHN E.",393
Precinct 311,"Supreme Court Justice, Seat E",None Of These Candidates,148
Precinct 311,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",554
Precinct 311,"Supreme Court Justice, Seat F","Douglas, Michael L.",464
Precinct 311,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",383
Precinct 311,"Supreme Court Justice, Seat F",None Of These Candidates,218
Precinct 311,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",228
Precinct 311,"U.S. Representative in Congress, District 2","GIBBONS, JIM",840
Precinct 311,"U.S. Representative in Congress, District 2","HANSEN, JANINE",33
Precinct 311,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",21
Precinct 311,U.S. Senate,"HURST, THOMAS L.",13
Precinct 311,U.S. Senate,"MARINCH, GARY",2
Precinct 311,U.S. Senate,None Of These Candidates,9
Precinct 311,U.S. Senate,"REID, HARRY",537
Precinct 311,U.S. Senate,"SCHUMANN, DAVID K.",10
Precinct 311,U.S. Senate,"ZISER, RICHARD",563
Precinct 401,Mayor CARSON CITY,"MASAYKO, RAY",326
Precinct 401,Mayor CARSON CITY,"TEIXEIRA, MARV",413
Precinct 401,President,"BADNARIK, MICHAEL",4
Precinct 401,President,"BUSH, GEORGE W.",373
Precinct 401,President,"COBB, DAVID",2
Precinct 401,President,"KERRY, JOHN F.",383
Precinct 401,President,"NADER, RALPH",9
Precinct 401,President,None Of These Candidates,7
Precinct 401,President,"PEROUTKA, MICHAEL A.",2
Precinct 401,School Trustee District 5,"COHEN, KIM",282
Precinct 401,School Trustee District 5,"MCKENNA, JOHN",364
Precinct 401,School Trustee District 7,"DAILEY, DEBBY",285
Precinct 401,School Trustee District 7,"WILSON, JOANNA",358
Precinct 401,"State Assembly, District 40","KNECHT, RON",310
Precinct 401,"State Assembly, District 40","PARNELL, BONNIE",417
Precinct 401,"State Assembly, District 40","YOCHUMO, MERRITT. K.",21
Precinct 401,"State Board of Education, District 9","COOK, DAVE",306
Precinct 401,"State Board of Education, District 9","MYERS, BARBARA J.",373
Precinct 401,Supervisor Ward 2,"ALDEAN, SHELLY",388
Precinct 401,Supervisor Ward 2,"BEISENSTEINE, REBECCA",278
Precinct 401,"Supreme Court Justice, Seat A","HARDESTY, JIM",442
Precinct 401,"Supreme Court Justice, Seat A",None Of These Candidates,112
Precinct 401,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",178
Precinct 401,"Supreme Court Justice, Seat E","MASON, JOHN E.",215
Precinct 401,"Supreme Court Justice, Seat E",None Of These Candidates,112
Precinct 401,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",402
Precinct 401,"Supreme Court Justice, Seat F","Douglas, Michael L.",325
Precinct 401,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",211
Precinct 401,"Supreme Court Justice, Seat F",None Of These Candidates,177
Precinct 401,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",237
Precinct 401,"U.S. Representative in Congress, District 2","GIBBONS, JIM",461
Precinct 401,"U.S. Representative in Congress, District 2","HANSEN, JANINE",36
Precinct 401,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",15
Precinct 401,U.S. Senate,"HURST, THOMAS L.",8
Precinct 401,U.S. Senate,"MARINCH, GARY",4
Precinct 401,U.S. Senate,None Of These Candidates,19
Precinct 401,U.S. Senate,"REID, HARRY",465
Precinct 401,U.S. Senate,"SCHUMANN, DAVID K.",6
Precinct 401,U.S. Senate,"ZISER, RICHARD",264
Precinct 403,Mayor CARSON CITY,"MASAYKO, RAY",508
Precinct 403,Mayor CARSON CITY,"TEIXEIRA, MARV",530
Precinct 403,President,"BADNARIK, MICHAEL",4
Precinct 403,President,"BUSH, GEORGE W.",564
Precinct 403,President,"COBB, DAVID",0
Precinct 403,President,"KERRY, JOHN F.",509
Precinct 403,President,"NADER, RALPH",7
Precinct 403,President,None Of These Candidates,7
Precinct 403,President,"PEROUTKA, MICHAEL A.",0
Precinct 403,School Trustee District 5,"COHEN, KIM",423
Precinct 403,School Trustee District 5,"MCKENNA, JOHN",500
Precinct 403,School Trustee District 7,"DAILEY, DEBBY",394
Precinct 403,School Trustee District 7,"WILSON, JOANNA",513
Precinct 403,"State Assembly, District 40","KNECHT, RON",462
Precinct 403,"State Assembly, District 40","PARNELL, BONNIE",576
Precinct 403,"State Assembly, District 40","YOCHUMO, MERRITT. K.",31
Precinct 403,"State Board of Education, District 9","COOK, DAVE",448
Precinct 403,"State Board of Education, District 9","MYERS, BARBARA J.",523
Precinct 403,Supervisor Ward 2,"ALDEAN, SHELLY",525
Precinct 403,Supervisor Ward 2,"BEISENSTEINE, REBECCA",418
Precinct 403,"Supreme Court Justice, Seat A","HARDESTY, JIM",614
Precinct 403,"Supreme Court Justice, Seat A",None Of These Candidates,156
Precinct 403,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",263
Precinct 403,"Supreme Court Justice, Seat E","MASON, JOHN E.",337
Precinct 403,"Supreme Court Justice, Seat E",None Of These Candidates,166
Precinct 403,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",535
Precinct 403,"Supreme Court Justice, Seat F","Douglas, Michael L.",452
Precinct 403,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",324
Precinct 403,"Supreme Court Justice, Seat F",None Of These Candidates,240
Precinct 403,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",333
Precinct 403,"U.S. Representative in Congress, District 2","GIBBONS, JIM",684
Precinct 403,"U.S. Representative in Congress, District 2","HANSEN, JANINE",33
Precinct 403,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",13
Precinct 403,U.S. Senate,"HURST, THOMAS L.",7
Precinct 403,U.S. Senate,"MARINCH, GARY",2
Precinct 403,U.S. Senate,None Of These Candidates,20
Precinct 403,U.S. Senate,"REID, HARRY",641
Precinct 403,U.S. Senate,"SCHUMANN, DAVID K.",14
Precinct 403,U.S. Senate,"ZISER, RICHARD",400
Precinct 405,Mayor CARSON CITY,"MASAYKO, RAY",423
Precinct 405,Mayor CARSON CITY,"TEIXEIRA, MARV",482
Precinct 405,President,"BADNARIK, MICHAEL",5
Precinct 405,President,"BUSH, GEORGE W.",496
Precinct 405,President,"COBB, DAVID",0
Precinct 405,President,"KERRY, JOHN F.",429
Precinct 405,President,"NADER, RALPH",3
Precinct 405,President,None Of These Candidates,6
Precinct 405,President,"PEROUTKA, MICHAEL A.",1
Precinct 405,School Trustee District 5,"COHEN, KIM",318
Precinct 405,School Trustee District 5,"MCKENNA, JOHN",479
Precinct 405,School Trustee District 7,"DAILEY, DEBBY",328
Precinct 405,School Trustee District 7,"WILSON, JOANNA",444
Precinct 405,"State Assembly, District 40","KNECHT, RON",400
Precinct 405,"State Assembly, District 40","PARNELL, BONNIE",503
Precinct 405,"State Assembly, District 40","YOCHUMO, MERRITT. K.",17
Precinct 405,"State Board of Education, District 9","COOK, DAVE",382
Precinct 405,"State Board of Education, District 9","MYERS, BARBARA J.",450
Precinct 405,Supervisor Ward 2,"ALDEAN, SHELLY",480
Precinct 405,Supervisor Ward 2,"BEISENSTEINE, REBECCA",338
Precinct 405,"Supreme Court Justice, Seat A","HARDESTY, JIM",554
Precinct 405,"Supreme Court Justice, Seat A",None Of These Candidates,114
Precinct 405,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",217
Precinct 405,"Supreme Court Justice, Seat E","MASON, JOHN E.",292
Precinct 405,"Supreme Court Justice, Seat E",None Of These Candidates,127
Precinct 405,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",467
Precinct 405,"Supreme Court Justice, Seat F","Douglas, Michael L.",420
Precinct 405,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",255
Precinct 405,"Supreme Court Justice, Seat F",None Of These Candidates,189
Precinct 405,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",271
Precinct 405,"U.S. Representative in Congress, District 2","GIBBONS, JIM",607
Precinct 405,"U.S. Representative in Congress, District 2","HANSEN, JANINE",30
Precinct 405,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",12
Precinct 405,U.S. Senate,"HURST, THOMAS L.",7
Precinct 405,U.S. Senate,"MARINCH, GARY",2
Precinct 405,U.S. Senate,None Of These Candidates,15
Precinct 405,U.S. Senate,"REID, HARRY",542
Precinct 405,U.S. Senate,"SCHUMANN, DAVID K.",4
Precinct 405,U.S. Senate,"ZISER, RICHARD",355
Precinct 407,Mayor CARSON CITY,"MASAYKO, RAY",440
Precinct 407,Mayor CARSON CITY,"TEIXEIRA, MARV",446
Precinct 407,President,"BADNARIK, MICHAEL",7
Precinct 407,President,"BUSH, GEORGE W.",548
Precinct 407,President,"COBB, DAVID",1
Precinct 407,President,"KERRY, JOHN F.",340
Precinct 407,President,"NADER, RALPH",8
Precinct 407,President,None Of These Candidates,7
Precinct 407,President,"PEROUTKA, MICHAEL A.",5
Precinct 407,School Trustee District 5,"COHEN, KIM",363
Precinct 407,School Trustee District 5,"MCKENNA, JOHN",441
Precinct 407,School Trustee District 7,"DAILEY, DEBBY",341
Precinct 407,School Trustee District 7,"WILSON, JOANNA",446
Precinct 407,"State Assembly, District 40","KNECHT, RON",438
Precinct 407,"State Assembly, District 40","PARNELL, BONNIE",415
Precinct 407,"State Assembly, District 40","YOCHUMO, MERRITT. K.",38
Precinct 407,"State Board of Education, District 9","COOK, DAVE",388
Precinct 407,"State Board of Education, District 9","MYERS, BARBARA J.",447
Precinct 407,Supervisor Ward 2,"ALDEAN, SHELLY",464
Precinct 407,Supervisor Ward 2,"BEISENSTEINE, REBECCA",363
Precinct 407,"Supreme Court Justice, Seat A","HARDESTY, JIM",538
Precinct 407,"Supreme Court Justice, Seat A",None Of These Candidates,108
Precinct 407,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",233
Precinct 407,"Supreme Court Justice, Seat E","MASON, JOHN E.",320
