precinct,office,candidate,votes
2 - CALIENTE,School Trustee District B,"BARR, JANICE",292
2 - CALIENTE,School Trustee District B,"TERRY, KIM",207
2 - CALIENTE,"State Assembly, District 36","HOLMGREN, JACKIE A.",163
2 - CALIENTE,"State Assembly, District 36","SHERERH, RODERICK ""R",347
2 - CALIENTE,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",139
2 - CALIENTE,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",385
2 - CALIENTE,"Supreme Court Justice, Seat A","HARDESTY, JIM",142
2 - CALIENTE,"Supreme Court Justice, Seat A",None Of These Candidates,136
2 - CALIENTE,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",248
2 - CALIENTE,"Supreme Court Justice, Seat E","MASON, JOHN E.",171
2 - CALIENTE,"Supreme Court Justice, Seat E",None Of These Candidates,148
2 - CALIENTE,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",198
2 - CALIENTE,"Supreme Court Justice, Seat F","Douglas, Michael L.",168
2 - CALIENTE,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",207
2 - CALIENTE,"Supreme Court Justice, Seat F",None Of These Candidates,143
2 - CALIENTE,"Trustee, LINCOLN COUNTY Power Dist.","MATHEWS, JOHN",
2 - CALIENTE,"Trustee, LINCOLN COUNTY Power Dist.","MOFFO, JOE",
2 - CALIENTE,"Trustee, LINCOLN COUNTY Power Dist.","WILKIN, JIM",
2 - CALIENTE,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",123
2 - CALIENTE,"U.S. Representative in Congress, District 2","GIBBONS, JIM",385
2 - CALIENTE,"U.S. Representative in Congress, District 2","HANSEN, JANINE",39
2 - CALIENTE,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",7
2 - CALIENTE,U.S. Senate,"HURST, THOMAS L.",7
2 - CALIENTE,U.S. Senate,"MARINCH, GARY",2
2 - CALIENTE,U.S. Senate,None Of These Candidates,21
2 - CALIENTE,U.S. Senate,"REID, HARRY",244
2 - CALIENTE,U.S. Senate,"SCHUMANN, DAVID K.",14
2 - CALIENTE,U.S. Senate,"ZISER, RICHARD",262
2 - CALIENTE,"University Board of Regents, District 8","AIAZZI, STAN",196
2 - CALIENTE,"University Board of Regents, District 8","GALLAGHER, DOROTHY S.",283
3 - PANACA,County Commissioner District A (CW),"ROWEO, GEORGE T.",334
3 - PANACA,County Commissioner District C (CW),"PERKINS, TIM",115
3 - PANACA,County Commissioner District C (CW),"POULSEN, WADE",310
3 - PANACA,County Commissioner District E (CW),"HAFEN, SPENCER W.",244
3 - PANACA,County Commissioner District E (CW),"LEE, KIM",185
3 - PANACA,President,"BADNARIK, MICHAEL",0
3 - PANACA,President,"BUSH, GEORGE W.",361
3 - PANACA,President,"COBB, DAVID",1
3 - PANACA,President,"KERRY, JOHN F.",67
3 - PANACA,President,"NADER, RALPH",3
3 - PANACA,President,None Of These Candidates,3
3 - PANACA,President,"PEROUTKA, MICHAEL A.",0
3 - PANACA,School Trustee District B,"BARR, JANICE",281
3 - PANACA,School Trustee District B,"TERRY, KIM",121
3 - PANACA,"State Assembly, District 36","HOLMGREN, JACKIE A.",80
3 - PANACA,"State Assembly, District 36","SHERERH, RODERICK ""R",319
3 - PANACA,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",82
3 - PANACA,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",333
3 - PANACA,"Supreme Court Justice, Seat A","HARDESTY, JIM",178
3 - PANACA,"Supreme Court Justice, Seat A",None Of These Candidates,97
3 - PANACA,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",126
3 - PANACA,"Supreme Court Justice, Seat E","MASON, JOHN E.",141
3 - PANACA,"Supreme Court Justice, Seat E",None Of These Candidates,104
3 - PANACA,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",154
3 - PANACA,"Supreme Court Justice, Seat F","Douglas, Michael L.",99
3 - PANACA,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",188
3 - PANACA,"Supreme Court Justice, Seat F",None Of These Candidates,112
3 - PANACA,"Trustee, LINCOLN COUNTY Power Dist.","MATHEWS, JOHN",19
3 - PANACA,"Trustee, LINCOLN COUNTY Power Dist.","MOFFO, JOE",0
3 - PANACA,"Trustee, LINCOLN COUNTY Power Dist.","WILKIN, JIM",18
3 - PANACA,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",54
3 - PANACA,"U.S. Representative in Congress, District 2","GIBBONS, JIM",340
3 - PANACA,"U.S. Representative in Congress, District 2","HANSEN, JANINE",33
3 - PANACA,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",2
3 - PANACA,U.S. Senate,"HURST, THOMAS L.",2
3 - PANACA,U.S. Senate,"MARINCH, GARY",1
3 - PANACA,U.S. Senate,None Of These Candidates,19
3 - PANACA,U.S. Senate,"REID, HARRY",140
3 - PANACA,U.S. Senate,"SCHUMANN, DAVID K.",13
3 - PANACA,U.S. Senate,"ZISER, RICHARD",257
3 - PANACA,"University Board of Regents, District 8","AIAZZI, STAN",133
3 - PANACA,"University Board of Regents, District 8","GALLAGHER, DOROTHY S.",219
4 - PIOCHE,County Commissioner District A (CW),"ROWEO, GEORGE T.",354
4 - PIOCHE,County Commissioner District C (CW),"PERKINS, TIM",121
4 - PIOCHE,County Commissioner District C (CW),"POULSEN, WADE",357
4 - PIOCHE,County Commissioner District E (CW),"HAFEN, SPENCER W.",235
4 - PIOCHE,County Commissioner District E (CW),"LEE, KIM",240
4 - PIOCHE,President,"BADNARIK, MICHAEL",2
4 - PIOCHE,President,"BUSH, GEORGE W.",361
4 - PIOCHE,President,"COBB, DAVID",0
4 - PIOCHE,President,"KERRY, JOHN F.",126
4 - PIOCHE,President,"NADER, RALPH",3
4 - PIOCHE,President,None Of These Candidates,7
4 - PIOCHE,President,"PEROUTKA, MICHAEL A.",3
4 - PIOCHE,School Trustee District B,"BARR, JANICE",252
4 - PIOCHE,School Trustee District B,"TERRY, KIM",176
4 - PIOCHE,"State Assembly, District 36","HOLMGREN, JACKIE A.",126
4 - PIOCHE,"State Assembly, District 36","SHERERH, RODERICK ""R",322
4 - PIOCHE,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",104
4 - PIOCHE,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",363
4 - PIOCHE,"Supreme Court Justice, Seat A","HARDESTY, JIM",152
4 - PIOCHE,"Supreme Court Justice, Seat A",None Of These Candidates,133
4 - PIOCHE,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",181
4 - PIOCHE,"Supreme Court Justice, Seat E","MASON, JOHN E.",136
4 - PIOCHE,"Supreme Court Justice, Seat E",None Of These Candidates,138
4 - PIOCHE,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",199
4 - PIOCHE,"Supreme Court Justice, Seat F","Douglas, Michael L.",157
4 - PIOCHE,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",146
4 - PIOCHE,"Supreme Court Justice, Seat F",None Of These Candidates,163
5 - RACHEL,U.S. Senate,"SCHUMANN, DAVID K.",1
5 - RACHEL,U.S. Senate,"ZISER, RICHARD",29
5 - RACHEL,"University Board of Regents, District 8","AIAZZI, STAN",10
5 - RACHEL,"University Board of Regents, District 8","GALLAGHER, DOROTHY S.",11
Precinct 88,President,"BADNARIK, MICHAEL",0
Precinct 88,President,"BUSH, GEORGE W.",0
Precinct 88,President,"COBB, DAVID",0
Precinct 88,President,"KERRY, JOHN F.",0
Precinct 88,President,"NADER, RALPH",0
Precinct 88,President,None Of These Candidates,0
Precinct 88,President,"PEROUTKA, MICHAEL A.",0
Precinct 99,President,"BADNARIK, MICHAEL",0
Precinct 99,President,"BUSH, GEORGE W.",0
Precinct 99,President,"COBB, DAVID",0
Precinct 99,President,"KERRY, JOHN F.",0
Precinct 99,President,"NADER, RALPH",0
Precinct 99,President,None Of These Candidates,0
Precinct 99,President,"PEROUTKA, MICHAEL A.",0
Precinct 99,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",0
Precinct 99,"U.S. Representative in Congress, District 2","GIBBONS, JIM",0
Precinct 99,"U.S. Representative in Congress, District 2","HANSEN, JANINE",0
Precinct 99,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",0
Precinct 99,U.S. Senate,"HURST, THOMAS L.",0
Precinct 99,U.S. Senate,"MARINCH, GARY",0
Precinct 99,U.S. Senate,None Of These Candidates,0
Precinct 99,U.S. Senate,"REID, HARRY",0
Precinct 99,U.S. Senate,"SCHUMANN, DAVID K.",0
Precinct 99,U.S. Senate,"ZISER, RICHARD",0
