precinct,office,candidate,votes
GER-WADS 7531 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9400 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9400 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9400 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9400 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9400 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9400 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9400 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9400 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9400 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9404 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9404 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9404 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9404 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9404 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9404 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9404 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9404 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9404 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9405 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9405 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9405 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9405 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9405 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9405 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9405 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9405 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9405 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9406 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9406 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9406 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9406 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9406 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9406 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9406 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9406 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9406 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9408 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9408 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9408 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9408 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9408 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9408 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9408 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9408 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9408 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9415 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9415 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9415 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9415 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9415 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9415 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9415 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9415 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9415 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9419 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9419 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9419 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9419 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9419 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9419 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9419 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9419 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9419 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9420 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9420 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9420 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9420 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9420 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9420 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9420 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9420 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9420 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9421 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9421 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9421 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9421 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9421 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9421 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9421 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9421 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9421 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9422 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9422 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9422 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9422 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9422 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9422 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9422 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9422 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9422 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9423 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9423 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9423 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9423 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9423 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9423 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9423 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9423 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9423 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9424 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9424 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9424 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9424 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9424 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9424 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9424 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9424 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9424 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9425 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9425 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9425 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9425 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9425 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9425 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9425 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9425 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9425 (MP),U.S. Senate,"Stand, Wil",0
GER-WADS 9521 (MP),U.S. Senate,"Angle, Sharron",0
GER-WADS 9521 (MP),U.S. Senate,"Ashjian, Scott",0
GER-WADS 9521 (MP),U.S. Senate,"Fasano, Tim",0
GER-WADS 9521 (MP),U.S. Senate,"Haines, Michael L.",0
GER-WADS 9521 (MP),U.S. Senate,"Holland, Jesse",0
GER-WADS 9521 (MP),U.S. Senate,None Of These Candidates,0
GER-WADS 9521 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
GER-WADS 9521 (MP),U.S. Senate,"REID, HARRY",0
GER-WADS 9521 (MP),U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 8104,U.S. Senate,"Angle, Sharron",258
INCLINE VILLAGE 8104,U.S. Senate,"Ashjian, Scott",1
INCLINE VILLAGE 8104,U.S. Senate,"Fasano, Tim",0
INCLINE VILLAGE 8104,U.S. Senate,"Haines, Michael L.",1
INCLINE VILLAGE 8104,U.S. Senate,"Holland, Jesse",1
INCLINE VILLAGE 8104,U.S. Senate,None Of These Candidates,15
INCLINE VILLAGE 8104,U.S. Senate,"Reeves, Jeffrey C.",2
INCLINE VILLAGE 8104,U.S. Senate,"REID, HARRY",151
INCLINE VILLAGE 8104,U.S. Senate,"Stand, Wil",1
INCLINE VILLAGE 8105,U.S. Senate,"Angle, Sharron",172
INCLINE VILLAGE 8105,U.S. Senate,"Ashjian, Scott",2
INCLINE VILLAGE 8105,U.S. Senate,"Fasano, Tim",1
INCLINE VILLAGE 8105,U.S. Senate,"Haines, Michael L.",1
INCLINE VILLAGE 8105,U.S. Senate,"Holland, Jesse",1
INCLINE VILLAGE 8105,U.S. Senate,None Of These Candidates,7
INCLINE VILLAGE 8105,U.S. Senate,"Reeves, Jeffrey C.",1
INCLINE VILLAGE 8105,U.S. Senate,"REID, HARRY",182
INCLINE VILLAGE 8105,U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 8106,U.S. Senate,"Angle, Sharron",348
INCLINE VILLAGE 8106,U.S. Senate,"Ashjian, Scott",2
INCLINE VILLAGE 8106,U.S. Senate,"Fasano, Tim",3
INCLINE VILLAGE 8106,U.S. Senate,"Haines, Michael L.",5
INCLINE VILLAGE 8106,U.S. Senate,"Holland, Jesse",0
INCLINE VILLAGE 8106,U.S. Senate,None Of These Candidates,9
INCLINE VILLAGE 8106,U.S. Senate,"Reeves, Jeffrey C.",1
INCLINE VILLAGE 8106,U.S. Senate,"REID, HARRY",250
INCLINE VILLAGE 8106,U.S. Senate,"Stand, Wil",2
INCLINE VILLAGE 8107,U.S. Senate,"Angle, Sharron",335
INCLINE VILLAGE 8107,U.S. Senate,"Ashjian, Scott",2
INCLINE VILLAGE 8107,U.S. Senate,"Fasano, Tim",1
INCLINE VILLAGE 8107,U.S. Senate,"Haines, Michael L.",1
INCLINE VILLAGE 8107,U.S. Senate,"Holland, Jesse",2
INCLINE VILLAGE 8107,U.S. Senate,None Of These Candidates,18
INCLINE VILLAGE 8107,U.S. Senate,"Reeves, Jeffrey C.",1
INCLINE VILLAGE 8107,U.S. Senate,"REID, HARRY",223
INCLINE VILLAGE 8107,U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 8108,U.S. Senate,"Angle, Sharron",334
INCLINE VILLAGE 8108,U.S. Senate,"Ashjian, Scott",1
INCLINE VILLAGE 8108,U.S. Senate,"Fasano, Tim",3
INCLINE VILLAGE 8108,U.S. Senate,"Haines, Michael L.",2
INCLINE VILLAGE 8108,U.S. Senate,"Holland, Jesse",3
INCLINE VILLAGE 8108,U.S. Senate,None Of These Candidates,17
INCLINE VILLAGE 8108,U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 8108,U.S. Senate,"REID, HARRY",243
INCLINE VILLAGE 8108,U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 8109,U.S. Senate,"Angle, Sharron",365
INCLINE VILLAGE 8109,U.S. Senate,"Ashjian, Scott",1
INCLINE VILLAGE 8109,U.S. Senate,"Fasano, Tim",1
INCLINE VILLAGE 8109,U.S. Senate,"Haines, Michael L.",2
INCLINE VILLAGE 8109,U.S. Senate,"Holland, Jesse",3
INCLINE VILLAGE 8109,U.S. Senate,None Of These Candidates,12
INCLINE VILLAGE 8109,U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 8109,U.S. Senate,"REID, HARRY",254
INCLINE VILLAGE 8109,U.S. Senate,"Stand, Wil",1
INCLINE VILLAGE 8110,U.S. Senate,"Angle, Sharron",62
INCLINE VILLAGE 8110,U.S. Senate,"Ashjian, Scott",0
INCLINE VILLAGE 8110,U.S. Senate,"Fasano, Tim",1
INCLINE VILLAGE 8110,U.S. Senate,"Haines, Michael L.",1
INCLINE VILLAGE 8110,U.S. Senate,"Holland, Jesse",0
INCLINE VILLAGE 8110,U.S. Senate,None Of These Candidates,4
INCLINE VILLAGE 8110,U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 8110,U.S. Senate,"REID, HARRY",63
INCLINE VILLAGE 8110,U.S. Senate,"Stand, Wil",1
INCLINE VILLAGE 8111,U.S. Senate,"Angle, Sharron",0
INCLINE VILLAGE 8111,U.S. Senate,"Ashjian, Scott",0
INCLINE VILLAGE 8111,U.S. Senate,"Fasano, Tim",0
INCLINE VILLAGE 8111,U.S. Senate,"Haines, Michael L.",0
INCLINE VILLAGE 8111,U.S. Senate,"Holland, Jesse",0
INCLINE VILLAGE 8111,U.S. Senate,None Of These Candidates,0
INCLINE VILLAGE 8111,U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 8111,U.S. Senate,"REID, HARRY",0
INCLINE VILLAGE 8111,U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 8116,U.S. Senate,"Angle, Sharron",293
INCLINE VILLAGE 8116,U.S. Senate,"Ashjian, Scott",5
INCLINE VILLAGE 8116,U.S. Senate,"Fasano, Tim",3
INCLINE VILLAGE 8116,U.S. Senate,"Haines, Michael L.",2
INCLINE VILLAGE 8116,U.S. Senate,"Holland, Jesse",2
INCLINE VILLAGE 8116,U.S. Senate,None Of These Candidates,17
INCLINE VILLAGE 8116,U.S. Senate,"Reeves, Jeffrey C.",2
INCLINE VILLAGE 8116,U.S. Senate,"REID, HARRY",251
INCLINE VILLAGE 8116,U.S. Senate,"Stand, Wil",4
INCLINE VILLAGE 8117,U.S. Senate,"Angle, Sharron",319
INCLINE VILLAGE 8117,U.S. Senate,"Ashjian, Scott",2
INCLINE VILLAGE 8117,U.S. Senate,"Fasano, Tim",0
INCLINE VILLAGE 8117,U.S. Senate,"Haines, Michael L.",1
INCLINE VILLAGE 8117,U.S. Senate,"Holland, Jesse",1
INCLINE VILLAGE 8117,U.S. Senate,None Of These Candidates,5
INCLINE VILLAGE 8117,U.S. Senate,"Reeves, Jeffrey C.",2
INCLINE VILLAGE 8117,U.S. Senate,"REID, HARRY",179
INCLINE VILLAGE 8117,U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 8125,U.S. Senate,"Angle, Sharron",
INCLINE VILLAGE 8125,U.S. Senate,"Ashjian, Scott",
INCLINE VILLAGE 8125,U.S. Senate,"Fasano, Tim",
INCLINE VILLAGE 8125,U.S. Senate,"Haines, Michael L.",
INCLINE VILLAGE 8125,U.S. Senate,"Holland, Jesse",
INCLINE VILLAGE 8125,U.S. Senate,None Of These Candidates,
INCLINE VILLAGE 8125,U.S. Senate,"Reeves, Jeffrey C.",
INCLINE VILLAGE 8125,U.S. Senate,"REID, HARRY",
INCLINE VILLAGE 8125,U.S. Senate,"Stand, Wil",
INCLINE VILLAGE 8126,U.S. Senate,"Angle, Sharron",
INCLINE VILLAGE 8126,U.S. Senate,"Ashjian, Scott",
INCLINE VILLAGE 8126,U.S. Senate,"Fasano, Tim",
INCLINE VILLAGE 8126,U.S. Senate,"Haines, Michael L.",
INCLINE VILLAGE 8126,U.S. Senate,"Holland, Jesse",
INCLINE VILLAGE 8126,U.S. Senate,None Of These Candidates,
INCLINE VILLAGE 8126,U.S. Senate,"Reeves, Jeffrey C.",
INCLINE VILLAGE 8126,U.S. Senate,"REID, HARRY",
INCLINE VILLAGE 8126,U.S. Senate,"Stand, Wil",
INCLINE VILLAGE 9101 (MP),U.S. Senate,"Angle, Sharron",0
INCLINE VILLAGE 9101 (MP),U.S. Senate,"Ashjian, Scott",0
INCLINE VILLAGE 9101 (MP),U.S. Senate,"Fasano, Tim",0
INCLINE VILLAGE 9101 (MP),U.S. Senate,"Haines, Michael L.",0
INCLINE VILLAGE 9101 (MP),U.S. Senate,"Holland, Jesse",0
INCLINE VILLAGE 9101 (MP),U.S. Senate,None Of These Candidates,0
INCLINE VILLAGE 9101 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 9101 (MP),U.S. Senate,"REID, HARRY",0
INCLINE VILLAGE 9101 (MP),U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 9102 (MP),U.S. Senate,"Angle, Sharron",0
INCLINE VILLAGE 9102 (MP),U.S. Senate,"Ashjian, Scott",0
INCLINE VILLAGE 9102 (MP),U.S. Senate,"Fasano, Tim",0
INCLINE VILLAGE 9102 (MP),U.S. Senate,"Haines, Michael L.",0
INCLINE VILLAGE 9102 (MP),U.S. Senate,"Holland, Jesse",0
INCLINE VILLAGE 9102 (MP),U.S. Senate,None Of These Candidates,0
INCLINE VILLAGE 9102 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 9102 (MP),U.S. Senate,"REID, HARRY",0
INCLINE VILLAGE 9102 (MP),U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 9105 (MP),U.S. Senate,"Angle, Sharron",0
INCLINE VILLAGE 9105 (MP),U.S. Senate,"Ashjian, Scott",0
INCLINE VILLAGE 9105 (MP),U.S. Senate,"Fasano, Tim",0
INCLINE VILLAGE 9105 (MP),U.S. Senate,"Haines, Michael L.",0
INCLINE VILLAGE 9105 (MP),U.S. Senate,"Holland, Jesse",0
INCLINE VILLAGE 9105 (MP),U.S. Senate,None Of These Candidates,0
INCLINE VILLAGE 9105 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 9105 (MP),U.S. Senate,"REID, HARRY",0
INCLINE VILLAGE 9105 (MP),U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 9106 (MP),U.S. Senate,"Angle, Sharron",0
INCLINE VILLAGE 9106 (MP),U.S. Senate,"Ashjian, Scott",0
INCLINE VILLAGE 9106 (MP),U.S. Senate,"Fasano, Tim",0
INCLINE VILLAGE 9106 (MP),U.S. Senate,"Haines, Michael L.",0
INCLINE VILLAGE 9106 (MP),U.S. Senate,"Holland, Jesse",0
INCLINE VILLAGE 9106 (MP),U.S. Senate,None Of These Candidates,0
INCLINE VILLAGE 9106 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 9106 (MP),U.S. Senate,"REID, HARRY",0
INCLINE VILLAGE 9106 (MP),U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 9111 (MP),U.S. Senate,"Angle, Sharron",0
INCLINE VILLAGE 9111 (MP),U.S. Senate,"Ashjian, Scott",0
INCLINE VILLAGE 9111 (MP),U.S. Senate,"Fasano, Tim",0
INCLINE VILLAGE 9111 (MP),U.S. Senate,"Haines, Michael L.",0
INCLINE VILLAGE 9111 (MP),U.S. Senate,"Holland, Jesse",0
INCLINE VILLAGE 9111 (MP),U.S. Senate,None Of These Candidates,0
INCLINE VILLAGE 9111 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 9111 (MP),U.S. Senate,"REID, HARRY",0
INCLINE VILLAGE 9111 (MP),U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 9116 (MP),U.S. Senate,"Angle, Sharron",0
INCLINE VILLAGE 9116 (MP),U.S. Senate,"Ashjian, Scott",0
INCLINE VILLAGE 9116 (MP),U.S. Senate,"Fasano, Tim",0
INCLINE VILLAGE 9116 (MP),U.S. Senate,"Haines, Michael L.",0
INCLINE VILLAGE 9116 (MP),U.S. Senate,"Holland, Jesse",0
INCLINE VILLAGE 9116 (MP),U.S. Senate,None Of These Candidates,0
INCLINE VILLAGE 9116 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 9116 (MP),U.S. Senate,"REID, HARRY",0
INCLINE VILLAGE 9116 (MP),U.S. Senate,"Stand, Wil",0
INCLINE VILLAGE 9121 (MP),U.S. Senate,"Angle, Sharron",0
INCLINE VILLAGE 9121 (MP),U.S. Senate,"Ashjian, Scott",0
INCLINE VILLAGE 9121 (MP),U.S. Senate,"Fasano, Tim",0
INCLINE VILLAGE 9121 (MP),U.S. Senate,"Haines, Michael L.",0
INCLINE VILLAGE 9121 (MP),U.S. Senate,"Holland, Jesse",0
INCLINE VILLAGE 9121 (MP),U.S. Senate,None Of These Candidates,0
INCLINE VILLAGE 9121 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
INCLINE VILLAGE 9121 (MP),U.S. Senate,"REID, HARRY",0
INCLINE VILLAGE 9121 (MP),U.S. Senate,"Stand, Wil",0
PROV,U.S. Senate,"Angle, Sharron",100
PROV,U.S. Senate,"Ashjian, Scott",2
PROV,U.S. Senate,"Fasano, Tim",3
PROV,U.S. Senate,"Haines, Michael L.",4
PROV,U.S. Senate,"Holland, Jesse",5
PROV,U.S. Senate,None Of These Candidates,6
PROV,U.S. Senate,"Reeves, Jeffrey C.",7
PROV,U.S. Senate,"REID, HARRY",260
PROV,U.S. Senate,"Stand, Wil",3
RENO-VERDI 4042 (MP),U.S. Senate,"Angle, Sharron",0
RENO-VERDI 4042 (MP),U.S. Senate,"Ashjian, Scott",0
RENO-VERDI 4042 (MP),U.S. Senate,"Fasano, Tim",0
RENO-VERDI 4042 (MP),U.S. Senate,"Haines, Michael L.",0
RENO-VERDI 4042 (MP),U.S. Senate,"Holland, Jesse",0
RENO-VERDI 4042 (MP),U.S. Senate,None Of These Candidates,0
RENO-VERDI 4042 (MP),U.S. Senate,"Reeves, Jeffrey C.",0
RENO-VERDI 4042 (MP),U.S. Senate,"REID, HARRY",0
RENO-VERDI 4042 (MP),U.S. Senate,"Stand, Wil",0
RENO-VERDI 1000,U.S. Senate,"Angle, Sharron",149
RENO-VERDI 1000,U.S. Senate,"Ashjian, Scott",2
RENO-VERDI 1000,U.S. Senate,"Fasano, Tim",0
RENO-VERDI 1000,U.S. Senate,"Haines, Michael L.",1
RENO-VERDI 1000,U.S. Senate,"Holland, Jesse",3
RENO-VERDI 1000,U.S. Senate,None Of These Candidates,14
RENO-VERDI 1000,U.S. Senate,"Reeves, Jeffrey C.",0
RENO-VERDI 1000,U.S. Senate,"REID, HARRY",248
RENO-VERDI 1000,U.S. Senate,"Stand, Wil",1
RENO-VERDI 1002,U.S. Senate,"Angle, Sharron",134
RENO-VERDI 1002,U.S. Senate,"Ashjian, Scott",1
RENO-VERDI 1002,U.S. Senate,"Fasano, Tim",2
RENO-VERDI 1002,U.S. Senate,"Haines, Michael L.",2
RENO-VERDI 1002,U.S. Senate,"Holland, Jesse",4
RENO-VERDI 1002,U.S. Senate,None Of These Candidates,18
RENO-VERDI 1002,U.S. Senate,"Reeves, Jeffrey C.",4
RENO-VERDI 1002,U.S. Senate,"REID, HARRY",248
RENO-VERDI 1002,U.S. Senate,"Stand, Wil",2
RENO-VERDI 1003,U.S. Senate,"Angle, Sharron",242
RENO-VERDI 1003,U.S. Senate,"Ashjian, Scott",2
RENO-VERDI 1003,U.S. Senate,"Fasano, Tim",2
RENO-VERDI 1003,U.S. Senate,"Haines, Michael L.",5
RENO-VERDI 1003,U.S. Senate,"Holland, Jesse",3
RENO-VERDI 1003,U.S. Senate,None Of These Candidates,23
